#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1982-08;30.8;1982-08-14;25.7;0;23;1;0
1982-09;32.3;1982-09-06;26.1;0;21;2;0
1982-10;22.2;1982-10-24;16.9;0;0;0;0
1982-11;16.3;1982-11-13;9.8;0;0;0;0
1982-12;15.6;1982-12-09;6.1;1;0;0;0
1983-01;13.2;1983-01-28;7.3;0;0;0;0
1983-02;9.5;1983-02-27;2.3;6;0;0;0
1983-03;22.5;1983-03-25;13.1;0;0;0;0
1983-04;26.3;1983-04-21;18.8;0;3;0;0
1983-05;32.0;1983-05-15;23.4;0;12;4;0
1983-06;29.6;1983-06-05;23.7;0;12;0;0
1983-07;35.3;1983-07-28;28.7;0;28;11;1
1983-08;32.3;1983-08-02;26.8;0;23;7;0
1983-09;29.6;1983-09-10;23.0;0;10;0;0
1983-10;27.1;1983-10-05;17.4;0;2;0;0
1983-11;13.7;1983-11-02;6.5;4;0;0;0
1983-12;13.4;1983-12-29;4.3;8;0;0;0
1984-01;13.6;1984-01-03;2.7;6;0;0;0
1984-02;7.8;1984-02-27;2.3;8;0;0;0
1984-03;20.3;1984-03-29;9.2;0;0;0;0
1984-04;21.0;1984-04-16;15.3;0;0;0;0
1984-05;27.6;1984-05-20;19.7;0;4;0;0
1984-06;28.1;1984-06-28;23.2;0;11;0;0
1984-07;32.6;1984-07-13;24.4;0;14;3;0
1984-08;31.4;1984-08-01;24.9;0;14;3;0
1984-09;30.2;1984-09-05;22.9;0;9;1;0
1984-10;26.4;1984-10-05;18.0;0;2;0;0
1984-11;18.8;1984-11-08;9.0;1;0;0;0
1984-12;9.2;1984-12-19;1.9;10;0;0;0
1985-01;12.3;1985-01-23;-2.4;22;0;0;0
1985-02;10.7;1985-02-06;-0.5;17;0;0;0
1985-03;18.6;1985-03-31;7.5;1;0;0;0
1985-04;23.6;1985-04-05;16.4;0;0;0;0
1985-05;28.1;1985-05-14;21.9;0;9;0;0
1985-06;28.4;1985-06-07;21.3;0;5;0;0
1985-07;35.1;1985-07-29;27.3;0;21;9;1
1985-08;33.6;1985-08-06;27.2;0;23;10;0
1985-09;29.7;1985-09-23;23.4;0;11;0;0
1985-10;27.6;1985-10-03;15.6;0;6;0;0
1985-11;19.2;1985-11-10;6.2;1;0;0;0
1985-12;16.0;1985-12-29;9.1;1;0;0;0
1986-01;11.8;1986-01-23;3.8;7;0;0;0
1986-02;8.3;1986-02-18;-0.5;18;0;0;0
1986-03;19.1;1986-03-29;7.0;2;0;0;0
1986-04;26.8;1986-04-24;18.5;0;6;0;0
1986-05;28.2;1986-05-15;24.1;0;11;0;0
1986-06;30.4;1986-06-18;23.7;0;14;1;0
1986-07;32.0;1986-07-31;25.8;0;19;4;0
1986-08;33.2;1986-08-19;28.3;0;24;16;0
1986-09;30.0;1986-09-16;23.1;0;10;1;0
1986-10;25.2;1986-10-03;17.2;0;1;0;0
1986-11;15.8;1986-11-15;9.1;0;0;0;0
1986-12;10.6;1986-12-30;1.6;13;0;0;0
1987-01;7.9;1987-01-01;-1.0;16;0;0;0
1987-02;9.8;1987-02-20;4.2;4;0;0;0
1987-03;17.9;1987-03-25;4.8;8;0;0;0
1987-04;24.0;1987-04-26;16.4;0;0;0;0
1987-05;25.1;1987-05-02;19.1;0;1;0;0
1987-06;32.0;1987-06-14;24.0;0;14;1;0
1987-07;35.0;1987-07-23;28.2;0;24;12;1
1987-08;29.4;1987-08-25;23.8;0;11;0;0
1987-09;31.2;1987-09-14;25.9;0;22;5;0
1987-10;24.8;1987-10-11;16.7;0;0;0;0
1987-11;15.0;1987-11-13;8.4;0;0;0;0
1987-12;13.2;1987-12-31;4.5;7;0;0;0
1988-01;12.8;1988-01-06;5.9;2;0;0;0
1988-02;15.0;1988-02-07;7.0;0;0;0;0
1988-03;16.6;1988-03-31;9.4;0;0;0;0
1988-04;21.0;1988-04-21;15.1;0;0;0;0
1988-05;26.2;1988-05-31;20.6;0;1;0;0
1988-06;29.4;1988-06-30;23.8;0;10;0;0
1988-07;36.7;1988-07-06;29.5;0;27;13;2
1988-08;36.0;1988-08-03;28.5;0;23;13;4
1988-09;29.6;1988-09-02;22.5;0;11;0;0
1988-10;24.6;1988-10-01;16.0;0;0;0;0
1988-11;12.4;1988-11-02;4.2;8;0;0;0
1988-12;10.8;1988-12-05;5.3;3;0;0;0
1989-01;10.5;1989-01-16;2.1;12;0;0;0
1989-02;18.6;1989-02-24;8.4;2;0;0;0
1989-03;24.0;1989-03-31;14.2;0;0;0;0
1989-04;23.5;1989-04-11;18.1;0;0;0;0
1989-05;26.6;1989-05-13;19.5;0;1;0;0
1989-06;29.1;1989-06-28;22.4;0;4;0;0
1989-07;34.1;1989-07-09;27.5;0;25;6;0
1989-08;32.1;1989-08-18;25.9;0;20;7;0
1989-09;28.0;1989-09-19;21.7;0;5;0;0
1989-10;23.5;1989-10-26;17.6;0;0;0;0
1989-11;20.5;1989-11-03;8.7;0;0;0;0
1989-12;18.6;1989-12-17;6.6;4;0;0;0
1990-01;13.1;1990-01-17;3.7;15;0;0;0
1990-02;19.1;1990-02-25;12.2;0;0;0;0
1990-03;23.4;1990-03-22;15.9;0;0;0;0
1990-04;21.9;1990-04-02;16.0;0;0;0;0
1990-05;28.5;1990-05-17;23.0;0;11;0;0
1990-06;31.8;1990-06-30;24.0;0;12;2;0
1990-07;34.5;1990-07-31;26.9;0;21;5;0
1990-08;32.7;1990-08-17;28.4;0;25;12;0
1990-09;31.6;1990-09-01;20.6;0;2;1;0
1990-10;25.4;1990-10-13;17.7;0;1;0;0
1990-11;19.2;1990-11-21;9.4;0;0;0;0
1990-12;11.1;1990-12-30;3.0;3;0;0;0
1991-01;14.7;1991-01-11;4.6;10;0;0;0
1991-02;9.6;1991-02-10;1.8;11;0;0;0
1991-03;22.8;1991-03-22;13.1;0;0;0;0
1991-04;20.5;1991-04-06;14.6;0;0;0;0
1991-05;24.0;1991-05-22;16.9;0;0;0;0
1991-06;33.4;1991-06-17;25.3;0;16;5;0
1991-07;34.0;1991-07-13;27.9;0;25;9;0
1991-08;31.2;1991-08-09;25.3;0;19;2;0
1991-09;28.1;1991-09-30;23.2;0;7;0;0
1991-10;23.4;1991-10-15;14.2;0;0;0;0
1991-11;18.7;1991-11-04;9.8;0;0;0;0
1991-12;7.3;1991-12-02;2.0;7;0;0;0
1992-01;12.3;1992-01-07;4.3;6;0;0;0
1992-02;15.7;1992-02-29;7.9;0;0;0;0
1992-03;17.4;1992-03-02;11.7;0;0;0;0
1992-04;27.0;1992-04-26;17.5;0;3;0;0
1992-05;25.6;1992-05-11;22.1;0;3;0;0
1992-06;29.4;1992-06-03;24.5;0;15;0;0
1992-07;32.3;1992-07-27;27.3;0;27;5;0
1992-08;36.7;1992-08-28;32.5;0;31;25;7
1992-09;28.3;1992-09-14;24.5;0;18;0;0
1992-10;25.4;1992-10-05;15.6;0;1;0;0
1992-11;19.0;1992-11-03;10.9;0;0;0;0
1992-12;12.8;1992-12-03;2.6;12;0;0;0
1993-01;13.7;1993-01-12;4.8;9;0;0;0
1993-02;6.6;1993-02-07;2.6;4;0;0;0
1993-03;22.0;1993-03-21;8.6;4;0;0;0
1993-04;23.7;1993-04-28;15.7;0;0;0;0
1993-05;28.0;1993-05-21;24.0;0;11;0;0
1993-06;31.1;1993-06-23;25.0;0;18;2;0
1993-07;34.3;1993-07-31;27.5;0;23;11;0
1993-08;34.6;1993-08-22;28.0;0;24;14;0
1993-09;28.3;1993-09-09;21.4;0;6;0;0
1993-10;25.7;1993-10-14;17.1;0;3;0;0
1993-11;19.6;1993-11-07;3.6;14;0;0;0
1993-12;14.8;1993-12-21;5.3;4;0;0;0
1994-01;13.8;1994-01-07;5.7;2;0;0;0
1994-02;18.0;1994-02-27;6.1;8;0;0;0
1994-03;23.0;1994-03-31;14.0;0;0;0;0
1994-04;23.3;1994-04-30;16.1;0;0;0;0
1994-05;29.4;1994-05-17;21.6;0;9;0;0
1994-06;34.0;1994-06-28;25.0;0;14;6;0
1994-07;34.7;1994-07-31;30.2;0;30;19;0
1994-08;35.6;1994-08-10;28.9;0;25;12;2
1994-09;30.6;1994-09-02;24.9;0;19;1;0
1994-10;25.7;1994-10-01;15.1;0;1;0;0
1994-11;19.2;1994-11-01;10.6;0;0;0;0
1994-12;13.4;1994-12-12;4.9;3;0;0;0
1995-01;16.0;1995-01-26;2.8;13;0;0;0
1995-02;15.1;1995-02-12;10.7;0;0;0;0
1995-03;18.5;1995-03-25;10.2;1;0;0;0
1995-04;26.2;1995-04-23;16.1;0;2;0;0
1995-05;28.5;1995-05-27;19.9;0;5;0;0
1995-06;29.5;1995-06-21;23.9;0;12;0;0
1995-07;35.6;1995-07-28;31.0;0;31;23;2
1995-08;32.0;1995-08-22;27.2;0;25;8;0
1995-09;27.5;1995-09-08;20.6;0;3;0;0
1995-10;27.1;1995-10-18;21.9;0;3;0;0
1995-11;16.7;1995-11-02;7.5;3;0;0;0
1995-12;15.3;1995-12-24;3.1;3;0;0;0
1996-01;6.2;1996-01-11;0.1;17;0;0;0
1996-02;6.1;1996-02-18;0.8;10;0;0;0
1996-03;12.8;1996-03-26;6.1;2;0;0;0
1996-04;24.9;1996-04-23;16.8;0;0;0;0
1996-05;28.8;1996-05-19;22.2;0;7;0;0
1996-06;33.5;1996-06-11;25.4;0;17;4;0
1996-07;32.1;1996-07-08;25.4;0;17;5;0
1996-08;30.5;1996-08-03;26.2;0;21;1;0
1996-09;21.8;1996-09-04;17.1;0;0;0;0
1996-10;23.7;1996-10-16;16.8;0;0;0;0
1996-11;21.9;1996-11-04;12.1;1;0;0;0
1996-12;12.1;1996-12-19;1.2;10;0;0;0
1997-01;2.7;1997-01-29;-0.4;16;0;0;0
1997-02;16.9;1997-02-23;8.1;0;0;0;0
1997-03;18.3;1997-03-03;11.5;0;0;0;0
1997-04;20.0;1997-04-11;12.6;0;0;0;0
1997-05;27.6;1997-05-18;21.7;0;10;0;0
1997-06;31.8;1997-06-28;25.0;0;16;2;0
1997-07;30.6;1997-07-04;25.0;0;18;1;0
1997-08;30.7;1997-08-15;27.3;0;26;2;0
1997-09;28.8;1997-09-03;22.9;0;10;0;0
1997-10;25.8;1997-10-07;13.6;0;2;0;0
1997-11;18.1;1997-11-12;8.7;1;0;0;0
1997-12;10.5;1997-12-26;5.1;5;0;0;0
1998-01;13.2;1998-01-10;6.5;2;0;0;0
1998-02;19.0;1998-02-16;11.6;1;0;0;0
1998-03;17.6;1998-03-04;9.9;0;0;0;0
1998-04;24.6;1998-04-05;17.6;0;0;0;0
1998-05;27.3;1998-05-13;20.3;0;6;0;0
1998-06;32.3;1998-06-07;26.2;0;20;8;0
1998-07;33.4;1998-07-24;27.3;0;24;8;0
1998-08;35.1;1998-08-04;27.5;0;22;10;1
1998-09;25.7;1998-09-11;20.4;0;2;0;0
1998-10;24.6;1998-10-06;17.0;0;0;0;0
1998-11;21.0;1998-11-04;6.9;2;0;0;0
1998-12;8.1;1998-12-17;-0.2;20;0;0;0
1999-01;11.5;1999-01-07;3.1;10;0;0;0
1999-02;16.9;1999-02-27;4.8;6;0;0;0
1999-03;19.3;1999-03-26;12.5;0;0;0;0
1999-04;22.3;1999-04-07;17.0;0;0;0;0
1999-05;30.6;1999-05-31;21.2;0;6;1;0
1999-06;29.2;1999-06-28;24.5;0;14;0;0
1999-07;32.9;1999-07-06;26.3;0;21;3;0
1999-08;33.7;1999-08-10;25.8;0;16;6;0
1999-09;30.1;1999-09-26;24.2;0;14;1;0
1999-10;25.7;1999-10-03;16.9;0;2;0;0
1999-11;17.7;1999-11-02;5.2;8;0;0;0
1999-12;12.3;1999-12-10;3.8;5;0;0;0
2000-01;12.9;2000-01-31;1.4;18;0;0;0
2000-02;16.6;2000-02-07;9.0;0;0;0;0
2000-03;18.8;2000-03-09;11.8;0;0;0;0
2000-04;26.7;2000-04-23;19.5;0;6;0;0
2000-05;29.4;2000-05-27;23.7;0;12;0;0
2000-06;34.5;2000-06-14;27.3;0;19;10;0
2000-07;34.3;2000-07-04;26.7;0;19;7;0
2000-08;37.0;2000-08-20;30.2;0;28;14;3
2000-09;29.1;2000-09-20;22.1;0;7;0;0
2000-10;26.3;2000-10-13;19.3;0;1;0;0
2000-11;21.4;2000-11-14;14.1;0;0;0;0
2000-12;13.1;2000-12-12;6.3;3;0;0;0
2001-01;14.1;2001-01-07;5.1;5;0;0;0
2001-02;16.9;2001-02-09;8.5;0;0;0;0
2001-03;22.0;2001-03-25;14.4;0;0;0;0
2001-04;25.1;2001-04-30;15.5;0;1;0;0
2001-05;29.4;2001-05-18;23.8;0;11;0;0
2001-06;31.3;2001-06-28;23.1;0;14;1;0
2001-07;33.3;2001-07-16;26.3;0;21;4;0
2001-08;36.0;2001-08-10;28.6;0;26;14;2
2001-09;26.7;2001-09-04;19.9;0;2;0;0
2001-10;26.8;2001-10-08;19.6;0;4;0;0
2001-11;16.8;2001-10-31;7.4;1;0;0;0
2001-12;6.6;2001-12-30;-0.5;17;0;0;0
2002-01;17.0;2002-01-30;3.6;12;0;0;0
2002-02;16.7;2002-02-27;10.7;0;0;0;0
2002-03;20.0;2002-03-14;13.9;0;0;0;0
2002-04;22.0;2002-04-29;16.1;0;0;0;0
2002-05;29.3;2002-05-18;23.7;0;9;0;0
2002-06;34.8;2002-06-24;27.0;0;17;9;0
2002-07;33.3;2002-07-03;28.4;0;27;9;0
2002-08;29.6;2002-08-03;25.7;0;22;0;0
2002-09;28.3;2002-09-09;20.5;0;11;0;0
2002-10;25.2;2002-10-17;16.9;0;1;0;0
2002-11;21.7;2002-11-15;12.5;0;0;0;0
2002-12;10.2;2002-12-31;2.6;11;0;0;0
2003-01;15.5;2003-01-03;1.2;14;0;0;0
2003-02;8.6;2003-02-28;0.5;11;0;0;0
2003-03;21.3;2003-03-30;11.8;0;0;0;0
2003-04;28.4;2003-04-30;16.6;0;2;0;0
2003-05;32.3;2003-05-09;26.1;0;24;5;0
2003-06;34.6;2003-06-13;29.5;0;29;14;0
2003-07;33.8;2003-07-22;28.4;0;27;12;0
2003-08;36.0;2003-08-14;30.9;0;30;23;2
2003-09;30.3;2003-09-22;23.0;0;9;1;0
2003-10;26.3;2003-10-03;13.9;0;2;0;0
2003-11;19.4;2003-11-01;11.9;0;0;0;0
2003-12;8.9;2003-12-01;4.7;3;0;0;0
2004-01;11.0;2004-01-14;1.4;15;0;0;0
2004-02;17.7;2004-02-06;5.8;1;0;0;0
2004-03;22.8;2004-03-18;9.6;1;0;0;0
2004-04;23.7;2004-04-23;15.7;0;0;0;0
2004-05;26.7;2004-05-21;19.5;0;3;0;0
2004-06;28.9;2004-06-11;23.5;0;11;0;0
2004-07;33.9;2004-07-22;26.6;0;19;9;0
2004-08;31.7;2004-08-20;26.5;0;20;4;0
2004-09;28.7;2004-09-15;21.1;0;3;0;0
2004-10;23.1;2004-10-27;17.5;0;0;0;0
2004-11;19.8;2004-11-02;10.0;0;0;0;0
2004-12;12.3;2004-12-02;3.7;8;0;0;0
2005-01;13.7;2005-01-08;4.2;7;0;0;0
2005-02;5.8;2005-02-13;0.9;7;0;0;0
2005-03;19.6;2005-03-17;8.8;6;0;0;0
2005-04;21.0;2005-04-08;15.9;0;0;0;0
2005-05;31.0;2005-05-30;21.5;0;9;2;0
2005-06;30.9;2005-06-29;24.3;0;18;1;0
2005-07;32.6;2005-07-29;25.9;0;18;5;0
2005-08;29.5;2005-08-02;23.2;0;9;0;0
2005-09;27.6;2005-09-01;21.4;0;6;0;0
2005-10;23.2;2005-10-23;16.3;0;0;0;0
2005-11;16.0;2005-11-16;7.9;2;0;0;0
2005-12;10.1;2005-12-04;3.4;2;0;0;0
2006-01;7.3;2006-01-21;0.9;11;0;0;0
2006-02;15.4;2006-02-20;3.5;9;0;0;0
2006-03;20.4;2006-03-27;8.8;2;0;0;0
2006-04;24.3;2006-04-25;17.9;0;0;0;0
2006-05;29.7;2006-05-23;21.0;0;6;0;0
2006-06;34.0;2006-06-27;24.4;0;15;8;0
2006-07;33.3;2006-07-22;29.0;0;26;14;0
2006-08;31.9;2006-08-01;23.7;0;10;5;0
2006-09;28.5;2006-09-04;23.2;0;5;0;0
2006-10;26.8;2006-10-03;19.1;0;2;0;0
2006-11;19.2;2006-11-17;12.2;0;0;0;0
2006-12;16.9;2006-12-08;5.8;4;0;0;0
2007-01;14.2;2007-01-10;9.7;1;0;0;0
2007-02;14.6;2007-02-22;9.7;0;0;0;0
2007-03;18.9;2007-03-18;12.9;0;0;0;0
2007-04;25.4;2007-04-29;19.7;0;1;0;0
2007-05;29.5;2007-05-14;23.5;0;12;0;0
2007-06;34.3;2007-06-21;27.4;0;23;5;0
2007-07;38.6;2007-07-20;30.2;0;27;14;7
2007-08;33.2;2007-08-16;28.1;0;26;10;0
2007-09;27.6;2007-09-18;20.0;0;2;0;0
2007-10;24.0;2007-10-03;14.2;0;0;0;0
2007-11;14.9;2007-11-24;7.1;1;0;0;0
2007-12;8.7;2007-12-03;1.2;16;0;0;0
2008-01;11.8;2008-01-21;4.6;6;0;0;0
2008-02;19.4;2008-02-25;10.0;1;0;0;0
2008-03;17.4;2008-03-03;11.7;0;0;0;0
2008-04;23.7;2008-04-21;17.1;0;0;0;0
2008-05;31.8;2008-05-28;22.9;0;10;2;0
2008-06;32.1;2008-06-23;25.9;0;20;6;0
2008-07;32.7;2008-07-13;26.9;0;25;6;0
2008-08;34.6;2008-08-15;28.1;0;24;10;0
2008-09;34.3;2008-09-07;20.7;0;12;4;0
2008-10;22.5;2008-10-02;18.5;0;0;0;0
2008-11;20.9;2008-11-05;11.1;0;0;0;0
2008-12;15.2;2008-12-01;5.4;6;0;0;0
2009-01;11.1;2009-01-20;0.5;17;0;0;0
2009-02;14.3;2009-02-05;4.8;0;0;0;0
2009-03;18.9;2009-03-28;10.9;0;0;0;0
2009-04;24.0;2009-04-10;20.7;0;0;0;0
2009-05;29.5;2009-05-22;23.0;0;12;0;0
2009-06;30.6;2009-06-19;24.4;0;14;2;0
2009-07;33.9;2009-07-23;28.2;0;24;10;0
2009-08;34.2;2009-08-02;29.0;0;27;12;0
2009-09;31.5;2009-09-03;25.5;0;19;3;0
2009-10;27.4;2009-10-08;16.2;0;4;0;0
2009-11;18.7;2009-11-17;11.4;0;0;0;0
2009-12;19.5;2009-12-25;5.4;8;0;0;0
2010-01;9.7;2009-12-31;0.5;11;0;0;0
2010-02;13.1;2010-02-25;4.0;4;0;0;0
2010-03;21.4;2010-03-26;10.5;1;0;0;0
2010-04;24.8;2010-04-30;16.7;0;0;0;0
2010-05;26.5;2010-05-25;20.5;0;3;0;0
2010-06;32.4;2010-06-12;24.0;0;15;4;0
2010-07;33.5;2010-07-23;27.9;0;24;11;0
2010-08;33.5;2010-08-27;26.7;0;25;6;0
2010-09;23.5;2010-09-04;18.9;0;0;0;0
2010-10;16.3;2010-10-23;13.2;0;0;0;0
2010-11;19.9;2010-11-05;12.4;0;0;0;0
2010-12;15.9;2010-12-24;3.0;13;0;0;0
2011-01;14.4;2011-01-09;3.9;7;0;0;0
2011-02;15.0;2011-02-08;3.9;10;0;0;0
2011-03;21.7;2011-03-25;11.2;2;0;0;0
2011-04;24.0;2011-04-22;18.6;0;0;0;0
2011-05;28.8;2011-05-31;22.5;0;13;0;0
2011-06;31.5;2011-06-22;26.6;0;24;3;0
2011-07;36.3;2011-07-10;27.3;0;17;12;3
2011-08;35.2;2011-08-24;28.5;0;26;10;1
2011-09;32.4;2011-09-11;26.9;0;21;7;0
2011-10;26.4;2011-10-04;16.1;0;6;0;0
2011-11;18.1;2011-11-05;6.1;6;0;0;0
2011-12;15.1;2011-12-04;6.1;3;0;0;0
2012-01;10.8;2012-01-03;5.3;3;0;0;0
2012-02;14.4;2012-02-25;0.3;14;0;0;0
2012-03;22.5;2012-03-17;15.1;0;0;0;0
2012-04;29.3;2012-04-30;17.9;0;3;0;0
2012-05;30.0;2012-05-02;22.2;0;7;1;0
2012-06;34.2;2012-06-30;27.0;0;20;7;0
2012-07;35.6;2012-07-01;30.4;0;29;17;1
2012-08;38.2;2012-08-24;31.2;0;28;21;7
2012-09;31.6;2012-09-03;25.1;0;15;3;0
2012-10;24.1;2012-10-20;16.9;0;0;0;0
2012-11;19.5;2012-11-04;12.0;0;0;0;0
2012-12;13.1;2012-12-25;3.2;9;0;0;0
2013-01;12.5;2013-01-21;4.1;7;0;0;0
2013-02;11.5;2013-02-02;4.8;2;0;0;0
2013-03;17.7;2013-03-08;8.1;2;0;0;0
2013-04;28.0;2013-04-29;17.8;0;5;0;0
2013-05;28.5;2013-05-01;21.3;0;4;0;0
2013-06;33.5;2013-06-19;24.2;0;14;6;0
2013-07;36.9;2013-07-29;28.8;0;28;8;1
2013-08;36.8;2013-08-08;29.0;0;23;14;4
2013-09;25.7;2013-09-08;20.5;0;4;0;0
2013-10;25.1;2013-10-23;18.5;0;1;0;0
2013-11;21.4;2013-11-03;10.5;0;0;0;0
2013-12;11.6;2013-12-29;4.8;8;0;0;0
2014-01;14.2;2014-01-20;6.2;7;0;0;0
2014-02;17.7;2014-02-16;8.0;4;0;0;0
2014-03;20.4;2014-03-17;15.0;0;0;0;0
2014-04;22.9;2014-04-08;17.8;0;0;0;0
2014-05;27.9;2014-05-23;20.4;0;6;0;0
2014-06;33.0;2014-06-11;25.6;0;16;6;0
2014-07;31.2;2014-07-07;26.8;0;25;3;0
2014-08;31.6;2014-08-13;25.8;0;18;2;0
2014-09;25.8;2014-09-09;21.2;0;3;0;0
2014-10;26.4;2014-10-13;17.8;0;4;0;0
2014-11;19.7;2014-11-05;11.2;0;0;0;0
2014-12;14.7;2014-12-14;6.5;4;0;0;0
2015-01;13.1;2015-01-16;5.7;3;0;0;0
2015-02;10.7;2015-02-21;5.4;1;0;0;0
2015-03;21.5;2015-03-26;12.0;0;0;0;0
2015-04;24.7;2015-04-16;17.4;0;0;0;0
2015-05;29.1;2015-05-19;21.8;0;6;0;0
2015-06;30.9;2015-06-14;25.5;0;17;1;0
2015-07;35.7;2015-07-23;29.6;0;25;17;2
2015-08;36.4;2015-08-13;29.5;0;23;17;2
2015-09;34.2;2015-09-17;22.6;0;11;4;0
2015-10;23.2;2015-10-04;14.6;0;0;0;0
2015-11;21.4;2015-11-11;12.8;0;0;0;0
2015-12;13.0;2015-12-23;5.6;2;0;0;0
2016-01;14.4;2016-01-11;4.3;9;0;0;0
2016-02;15.9;2016-02-22;10.4;0;0;0;0
2016-03;22.4;2016-03-31;11.6;0;0;0;0
2016-04;25.8;2016-04-17;18.9;0;3;0;0
2016-05;29.5;2016-05-29;21.0;0;8;0;0
2016-06;32.9;2016-06-24;26.0;0;16;3;0
2016-07;33.8;2016-07-12;27.9;0;27;10;0
2016-08;30.9;2016-08-05;25.9;0;24;2;0
2016-09;30.3;2016-09-12;24.5;0;15;1;0
2016-10;24.4;2016-10-01;13.8;0;0;0;0
2016-11;17.5;2016-11-18;10.0;0;0;0;0
2016-12;12.3;2016-12-26;3.3;9;0;0;0
2017-01;6.9;2017-01-02;-1.4;21;0;0;0
2017-02;17.0;2017-02-28;7.8;0;0;0;0
2017-03;22.9;2017-03-22;15.3;0;0;0;0
2017-04;23.3;2017-04-03;16.4;0;0;0;0
2017-05;29.5;2017-05-31;22.1;0;6;0;0
2017-06;33.1;2017-06-22;27.7;0;24;7;0
2017-07;35.4;2017-07-10;28.7;0;26;14;1
2017-08;36.0;2017-08-04;29.9;0;25;16;2
2017-09;28.9;2017-09-01;20.7;0;7;0;0
2017-10;24.2;2017-10-18;17.8;0;0;0;0
2017-11;15.8;2017-11-02;9.9;0;0;0;0
2017-12;16.3;2017-12-12;7.0;0;0;0;0
2018-01;15.3;2018-01-08;7.4;1;0;0;0
2018-02;14.3;2018-02-01;2.8;4;0;0;0
2018-03;19.9;2018-03-30;7.8;5;0;0;0
2018-04;28.5;2018-04-29;21.5;0;6;0;0
2018-05;29.0;2018-05-02;25.2;0;19;0;0
2018-06;31.3;2018-06-12;26.2;0;20;2;0
2018-07;31.0;2018-07-29;27.0;0;24;4;0
2018-08;32.4;2018-08-22;29.5;0;29;18;0
2018-09;29.9;2018-09-01;24.1;0;18;0;0
2018-10;25.2;2018-10-27;20.0;0;1;0;0
2018-11;21.0;2018-11-12;10.9;2;0;0;0
2018-12;11.9;2018-12-04;5.0;6;0;0;0
2019-01;12.5;2019-01-17;2.7;7;0;0;0
2019-02;18.5;2019-02-28;9.3;0;0;0;0
2019-03;22.1;2019-03-17;15.5;0;0;0;0
2019-04;27.6;2019-04-26;17.9;0;2;0;0
2019-05;25.3;2019-05-26;18.1;0;1;0;0
2019-06;32.7;2019-06-27;28.2;0;26;9;0
2019-07;34.0;2019-07-01;27.8;0;23;11;0
2019-08;33.9;2019-08-12;29.0;0;27;12;0
2019-09;32.1;2019-09-01;23.8;0;10;2;0
2019-10;27.0;2019-10-22;19.9;0;3;0;0
2019-11;21.0;2019-11-05;12.7;0;0;0;0
2019-12;16.3;2019-12-18;7.1;2;0;0;0
