#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1988-03;15.8;1988-03-31;8.7;0;0;0;0
1988-04;22.0;1988-04-30;16.0;0;0;0;0
1988-05;26.8;1988-05-31;22.1;0;8;0;0
1988-06;29.0;1988-06-30;24.0;0;10;0;0
1988-07;36.0;1988-07-06;28.9;0;25;15;2
1988-08;35.3;1988-08-13;27.5;0;21;12;1
1988-09;28.0;1988-09-02;21.1;0;4;0;0
1988-10;24.8;1988-10-13;16.1;0;0;0;0
1988-11;10.0;1988-11-02;3.1;8;0;0;0
1988-12;8.5;1988-12-05;2.6;5;0;0;0
1989-01;3.3;1989-01-10;-0.5;17;0;0;0
1989-02;17.7;1989-02-25;6.1;0;0;0;0
1989-03;24.1;1989-03-31;13.2;0;0;0;0
1989-04;27.3;1989-04-05;19.5;0;3;0;0
1989-05;27.4;1989-05-18;21.1;0;5;0;0
1989-06;27.9;1989-06-28;22.3;0;7;0;0
1989-07;33.0;1989-07-08;26.8;0;22;6;0
1989-08;32.9;1989-08-18;25.8;0;20;9;0
1989-09;28.2;1989-09-19;22.0;0;5;0;0
1989-10;23.5;1989-10-23;16.8;0;0;0;0
1989-11;18.7;1989-11-02;8.3;3;0;0;0
1989-12;15.5;1989-12-16;4.3;12;0;0;0
1990-01;15.4;1990-01-30;1.9;14;0;0;0
1990-02;17.8;1990-02-25;10.5;0;0;0;0
1990-03;23.4;1990-03-19;16.2;0;0;0;0
1990-04;21.7;1990-04-03;17.0;0;0;0;0
1990-05;27.5;1990-05-17;23.0;0;10;0;0
1990-06;33.2;1990-06-29;25.2;0;12;5;0
1990-07;34.6;1990-07-01;26.8;0;23;4;0
1990-08;34.0;1990-08-17;28.4;0;25;13;0
1990-09;31.7;1990-09-01;20.6;0;2;1;0
1990-10;23.4;1990-10-13;17.6;0;0;0;0
1990-11;17.3;1990-11-23;8.9;0;0;0;0
1990-12;10.6;1990-12-11;3.2;1;0;0;0
1991-01;11.8;1991-01-11;3.3;6;0;0;0
1991-02;8.4;1991-02-21;1.7;8;0;0;0
1991-03;24.9;1991-03-24;12.6;0;0;0;0
1991-04;20.5;1991-04-06;15.4;0;0;0;0
1991-05;23.1;1991-05-10;17.8;0;0;0;0
1991-06;34.2;1991-06-17;25.3;0;17;5;0
1991-07;34.6;1991-07-13;28.4;0;27;10;0
1991-08;31.7;1991-08-07;25.8;0;18;3;0
1991-09;30.2;1991-09-30;23.6;0;11;1;0
1991-10;24.9;1991-10-07;14.6;0;0;0;0
1991-11;14.4;1991-11-14;9.4;0;0;0;0
1991-12;7.5;1991-12-01;-0.8;21;0;0;0
1992-01;5.3;1992-01-17;1.1;11;0;0;0
1992-02;11.8;1992-02-29;5.4;2;0;0;0
1992-03;19.9;1992-03-25;11.4;0;0;0;0
1992-04;29.4;1992-04-27;18.3;0;4;0;0
1992-05;28.1;1992-05-22;22.7;0;7;0;0
1992-06;30.8;1992-06-23;26.2;0;19;2;0
1992-07;33.4;1992-07-31;28.6;0;29;10;0
1992-08;38.2;1992-08-30;33.3;0;30;26;11
1992-09;31.9;1992-09-01;23.1;0;6;2;0
1992-10;25.9;1992-10-06;14.7;0;2;0;0
1992-11;16.4;1992-11-02;8.9;0;0;0;0
1992-12;13.6;1992-12-05;1.8;14;0;0;0
1993-01;11.5;1993-01-23;2.4;13;0;0;0
1993-02;7.0;1993-02-11;0.4;12;0;0;0
1993-03;21.0;1993-03-22;8.2;3;0;0;0
1993-04;26.4;1993-04-28;15.9;0;3;0;0
1993-05;30.9;1993-05-27;25.6;0;18;1;0
1993-06;32.4;1993-06-23;25.6;0;18;2;0
1993-07;33.5;1993-07-20;26.1;0;21;4;0
1993-08;34.0;1993-08-22;27.4;0;22;11;0
1993-09;28.6;1993-09-25;21.3;0;6;0;0
1993-10;26.6;1993-10-13;17.5;0;4;0;0
1993-11;18.0;1993-11-07;5.3;4;0;0;0
1993-12;10.5;1993-12-21;5.4;3;0;0;0
1994-01;14.4;1994-01-07;5.6;1;0;0;0
1994-02;16.7;1994-02-28;5.2;5;0;0;0
1994-03;20.2;1994-03-31;12.9;0;0;0;0
1994-04;25.1;1994-04-30;17.1;0;1;0;0
1994-05;31.0;1994-05-18;21.5;0;8;2;0
1994-06;35.8;1994-06-29;25.6;0;14;5;1
1994-07;34.7;1994-07-30;30.0;0;29;17;0
1994-08;35.4;1994-08-02;28.9;0;26;12;3
1994-09;33.6;1994-09-08;26.7;0;19;7;0
1994-10;26.6;1994-10-03;15.2;0;1;0;0
1994-11;19.0;1994-11-01;9.1;0;0;0;0
1994-12;13.9;1994-12-13;3.5;2;0;0;0
1995-01;13.0;1995-01-26;1.2;16;0;0;0
1995-02;16.0;1995-02-08;9.6;0;0;0;0
1995-03;17.0;1995-03-05;10.9;0;0;0;0
1995-04;28.3;1995-04-22;16.4;0;3;0;0
1995-05;30.6;1995-05-27;21.1;0;7;2;0
1995-06;30.4;1995-06-01;24.2;0;15;1;0
1995-07;34.6;1995-07-23;30.0;0;31;15;0
1995-08;32.4;1995-08-23;27.8;0;26;11;0
1995-09;30.6;1995-09-14;21.2;0;4;1;0
1995-10;27.1;1995-10-11;19.3;0;4;0;0
1995-11;13.7;1995-11-01;5.4;3;0;0;0
1995-12;13.7;1995-12-24;2.8;6;0;0;0
1996-01;7.1;1996-01-12;1.0;14;0;0;0
1996-02;5.8;1996-02-19;0.7;12;0;0;0
1996-03;11.4;1996-03-14;5.8;3;0;0;0
1996-04;25.9;1996-04-23;18.4;0;1;0;0
1996-05;31.1;1996-05-19;24.2;0;12;1;0
1996-06;33.9;1996-06-10;26.9;0;20;9;0
1996-07;34.5;1996-07-08;26.4;0;16;8;0
1996-08;32.5;1996-08-03;26.6;0;24;2;0
1996-09;25.1;1996-09-03;17.6;0;1;0;0
1996-10;24.3;1996-10-16;16.9;0;0;0;0
1996-11;20.2;1996-11-05;12.3;0;0;0;0
1996-12;7.9;1996-12-19;1.2;10;0;0;0
1997-01;4.4;1997-01-21;0.3;11;0;0;0
1997-02;15.6;1997-02-25;5.0;3;0;0;0
1997-03;17.1;1997-03-03;10.6;0;0;0;0
1997-04;22.4;1997-04-28;13.2;0;0;0;0
1997-05;31.1;1997-05-15;23.2;0;12;4;0
1997-06;33.8;1997-06-29;25.5;0;16;3;0
1997-07;30.9;1997-07-04;25.4;0;18;2;0
1997-08;30.9;1997-08-15;27.2;0;27;1;0
1997-09;29.7;1997-09-13;22.5;0;9;0;0
1997-10;27.5;1997-10-10;14.7;0;4;0;0
1997-11;25.5;1997-11-08;11.0;0;1;0;0
1997-12;10.8;1997-12-03;4.8;5;0;0;0
1998-01;12.3;1998-01-08;6.1;4;0;0;0
1998-02;19.0;1998-02-22;10.2;3;0;0;0
1998-03;18.8;1998-03-04;9.1;0;0;0;0
1998-04;24.5;1998-04-04;18.7;0;0;0;0
1998-05;28.2;1998-05-29;21.1;0;9;0;0
1998-06;32.2;1998-06-07;25.4;0;16;4;0
1998-07;33.2;1998-07-22;26.4;0;19;7;0
1998-08;34.3;1998-08-04;26.9;0;20;9;0
1998-09;27.6;1998-09-12;20.2;0;2;0;0
1998-10;23.1;1998-10-07;15.4;0;0;0;0
1998-11;14.9;1998-11-04;6.3;0;0;0;0
1998-12;4.6;1998-12-17;-1.8;22;0;0;0
1999-01;9.2;1999-01-17;1.3;12;0;0;0
1999-02;9.5;1999-02-28;1.4;8;0;0;0
1999-03;20.7;1999-03-27;11.5;0;0;0;0
1999-04;24.9;1999-04-16;17.9;0;0;0;0
1999-05;29.4;1999-05-31;21.1;0;5;0;0
1999-06;30.1;1999-06-07;25.7;0;22;2;0
1999-07;33.2;1999-07-07;27.9;0;26;7;0
1999-08;32.5;1999-08-10;26.0;0;18;4;0
1999-09;30.1;1999-09-26;24.9;0;18;1;0
1999-10;26.5;1999-10-04;15.8;0;2;0;0
1999-11;18.0;1999-11-07;6.6;0;0;0;0
1999-12;11.7;1999-12-04;3.3;7;0;0;0
2000-01;7.1;2000-01-31;-1.0;22;0;0;0
2000-02;11.2;2000-02-07;6.5;0;0;0;0
2000-03;18.6;2000-03-29;9.7;0;0;0;0
2000-04;27.1;2000-04-18;19.9;0;8;0;0
2000-05;30.5;2000-05-28;24.4;0;17;1;0
2000-06;35.1;2000-06-23;27.2;0;19;12;1
2000-07;34.5;2000-07-04;26.0;0;18;7;0
2000-08;37.5;2000-08-21;29.4;0;27;12;5
2000-09;27.6;2000-09-13;20.9;0;5;0;0
2000-10;27.7;2000-10-13;20.3;0;6;0;0
2000-11;22.6;2000-11-01;14.9;0;0;0;0
2000-12;12.4;2000-12-28;6.1;4;0;0;0
2001-01;14.1;2001-01-07;4.3;3;0;0;0
2001-02;16.3;2001-02-09;7.0;1;0;0;0
2001-03;20.4;2001-03-25;12.6;0;0;0;0
2001-04;26.5;2001-04-30;16.7;0;1;0;0
2001-05;29.6;2001-05-18;23.9;0;14;0;0
2001-06;29.2;2001-06-10;23.1;0;8;0;0
2001-07;34.1;2001-07-16;26.9;0;21;5;0
2001-08;34.6;2001-08-10;28.5;0;25;12;0
2001-09;25.7;2001-09-01;19.4;0;3;0;0
2001-10;26.1;2001-10-03;17.8;0;1;0;0
2001-11;14.9;2001-10-31;5.8;3;0;0;0
2001-12;3.6;2001-12-30;-2.1;24;0;0;0
2002-01;14.7;2002-01-30;1.8;16;0;0;0
2002-02;14.5;2002-02-27;9.2;0;0;0;0
2002-03;20.0;2002-03-15;13.3;0;0;0;0
2002-04;23.6;2002-04-21;17.2;0;0;0;0
2002-05;29.6;2002-05-26;24.9;0;15;0;0
2002-06;35.3;2002-06-24;26.2;0;18;6;1
2002-07;35.7;2002-07-11;29.2;0;24;14;1
2002-08;29.7;2002-08-04;26.9;0;25;0;0
2002-09;29.6;2002-09-05;21.0;0;10;0;0
2002-10;22.5;2002-10-17;15.1;0;0;0;0
2002-11;20.5;2002-11-18;10.7;0;0;0;0
2002-12;10.8;2002-12-04;1.2;15;0;0;0
2003-01;10.3;2003-01-03;-0.7;17;0;0;0
2003-02;5.1;2003-02-27;-1.4;19;0;0;0
2003-03;19.3;2003-03-29;8.5;0;0;0;0
2003-04;26.5;2003-04-30;15.8;0;1;0;0
2003-05;31.6;2003-05-07;26.4;0;21;7;0
2003-06;32.1;2003-06-11;28.0;0;25;9;0
2003-07;33.6;2003-07-22;27.7;0;24;9;0
2003-08;34.8;2003-08-29;29.5;0;30;12;0
2003-09;30.0;2003-09-22;22.4;0;7;1;0
2003-10;25.5;2003-10-03;13.3;0;1;0;0
2003-11;18.9;2003-11-01;11.6;0;0;0;0
2003-12;9.2;2003-12-01;3.3;2;0;0;0
2004-01;8.1;2004-01-14;-0.5;19;0;0;0
2004-02;12.7;2004-02-06;4.0;4;0;0;0
2004-03;23.3;2004-03-19;10.6;1;0;0;0
2004-04;24.1;2004-04-30;17.1;0;0;0;0
2004-05;26.3;2004-05-04;20.6;0;3;0;0
2004-06;29.0;2004-06-20;24.8;0;14;0;0
2004-07;34.5;2004-07-09;26.7;0;20;9;0
2004-08;32.4;2004-08-20;26.5;0;23;3;0
2004-09;28.2;2004-09-15;20.4;0;3;0;0
2004-10;23.2;2004-10-31;17.5;0;0;0;0
2004-11;19.7;2004-11-02;9.0;0;0;0;0
2004-12;12.2;2004-12-27;3.8;5;0;0;0
2005-01;9.7;2005-01-09;2.5;9;0;0;0
2005-02;6.9;2005-02-24;0.1;12;0;0;0
2005-03;19.6;2005-03-28;8.2;5;0;0;0
2005-04;24.9;2005-04-17;17.0;0;0;0;0
2005-05;31.8;2005-05-30;22.4;0;11;4;0
2005-06;30.2;2005-06-29;24.1;0;15;1;0
2005-07;34.1;2005-07-31;26.6;0;18;6;0
2005-08;31.6;2005-08-03;24.8;0;13;3;0
2005-09;28.0;2005-09-10;22.6;0;8;0;0
2005-10;23.8;2005-10-04;17.1;0;0;0;0
2005-11;15.4;2005-11-05;9.0;1;0;0;0
2005-12;11.1;2005-12-05;3.0;4;0;0;0
2006-01;8.8;2006-01-05;0.5;14;0;0;0
2006-02;13.1;2006-02-20;1.8;15;0;0;0
2006-03;18.0;2006-03-28;7.4;2;0;0;0
2006-04;24.9;2006-04-27;17.3;0;0;0;0
2006-05;29.0;2006-05-23;20.8;0;2;0;0
2006-06;33.0;2006-06-27;24.5;0;16;6;0
2006-07;33.6;2006-07-21;29.3;0;27;14;0
2006-08;32.1;2006-08-20;24.5;0;12;4;0
2006-09;28.3;2006-09-04;24.0;0;10;0;0
2006-10;26.4;2006-10-04;18.7;0;3;0;0
2006-11;17.9;2006-11-18;10.9;0;0;0;0
2006-12;16.8;2006-12-09;4.9;7;0;0;0
2007-01;13.0;2007-01-11;7.6;1;0;0;0
2007-02;12.1;2007-02-14;7.3;0;0;0;0
2007-03;19.5;2007-03-07;14.3;0;0;0;0
2007-04;25.9;2007-04-28;19.2;0;1;0;0
2007-05;31.6;2007-05-22;24.5;0;13;6;0
2007-06;31.9;2007-06-21;28.0;0;26;6;0
2007-07;38.1;2007-07-20;29.9;0;25;14;7
2007-08;36.7;2007-08-23;28.8;0;27;9;2
2007-09;28.0;2007-09-18;20.8;0;4;0;0
2007-10;23.4;2007-10-02;15.4;0;0;0;0
2007-11;13.5;2007-11-03;7.5;0;0;0;0
2007-12;7.8;2007-12-04;1.2;13;0;0;0
2008-01;14.2;2008-01-13;4.9;2;0;0;0
2008-02;17.3;2008-02-25;8.8;3;0;0;0
2008-03;17.4;2008-03-28;11.2;0;0;0;0
2008-04;22.3;2008-04-21;16.5;0;0;0;0
2008-05;29.3;2008-05-31;22.6;0;7;0;0
2008-06;31.8;2008-06-23;26.2;0;21;3;0
2008-07;32.7;2008-07-13;26.3;0;22;3;0
2008-08;35.7;2008-08-15;28.0;0;25;10;1
2008-09;35.8;2008-09-07;21.0;0;10;4;1
2008-10;23.9;2008-10-30;18.1;0;0;0;0
2008-11;22.7;2008-11-02;11.7;0;0;0;0
2008-12;16.9;2008-12-01;6.2;4;0;0;0
2009-01;10.5;2009-01-23;1.0;13;0;0;0
2009-02;16.2;2009-02-07;4.1;7;0;0;0
2009-03;18.4;2009-03-30;9.9;0;0;0;0
2009-04;25.6;2009-04-30;21.9;0;1;0;0
2009-05;30.2;2009-05-22;23.5;0;13;1;0
2009-06;31.9;2009-06-09;25.3;0;18;2;0
2009-07;33.8;2009-07-18;29.6;0;30;12;0
2009-08;33.9;2009-08-03;28.8;0;29;13;0
2009-09;30.7;2009-09-03;25.7;0;18;2;0
2009-10;27.0;2009-10-08;15.6;0;3;0;0
2009-11;15.7;2009-11-30;10.5;0;0;0;0
2009-12;16.2;2009-12-01;4.8;7;0;0;0
2010-01;14.2;2010-01-09;1.0;15;0;0;0
2010-02;13.9;2010-02-19;4.6;5;0;0;0
2010-03;21.7;2010-03-25;10.8;1;0;0;0
2010-04;22.7;2010-04-25;17.0;0;0;0;0
2010-05;26.6;2010-05-04;21.4;0;4;0;0
2010-06;33.0;2010-06-12;24.5;0;16;5;0
2010-07;33.5;2010-07-17;27.9;0;24;12;0
2010-08;34.8;2010-08-15;27.4;0;25;9;0
2010-09;24.1;2010-09-09;19.9;0;0;0;0
2010-10;18.3;2010-10-06;14.1;0;0;0;0
2010-11;21.8;2010-11-16;13.4;0;0;0;0
2010-12;12.8;2010-12-08;1.4;12;0;0;0
2011-01;9.7;2011-01-15;1.8;12;0;0;0
2011-02;10.1;2011-02-18;1.5;9;0;0;0
2011-03;20.4;2011-03-16;11.2;0;0;0;0
2011-04;23.6;2011-04-22;18.8;0;0;0;0
2011-05;29.2;2011-05-23;23.2;0;13;0;0
2011-06;31.9;2011-06-23;26.7;0;22;8;0
2011-07;35.5;2011-07-10;26.2;0;14;11;1
2011-08;34.5;2011-08-25;28.1;0;27;8;0
2011-09;32.1;2011-09-12;26.3;0;19;6;0
2011-10;26.3;2011-10-01;15.9;0;2;0;0
2011-11;16.9;2011-11-06;7.2;5;0;0;0
2011-12;11.2;2011-12-05;4.6;4;0;0;0
2012-01;9.5;2012-01-02;3.5;5;0;0;0
2012-02;11.4;2012-02-25;-1.4;17;0;0;0
2012-03;22.1;2012-03-18;13.2;0;0;0;0
2012-04;30.3;2012-04-28;18.3;0;4;2;0
2012-05;31.6;2012-05-02;23.2;0;12;3;0
2012-06;33.4;2012-06-21;27.3;0;22;7;0
2012-07;36.6;2012-07-06;30.4;0;28;16;4
2012-08;37.5;2012-08-06;30.2;0;27;15;6
2012-09;33.7;2012-09-01;25.8;0;19;5;0
2012-10;28.2;2012-10-01;17.8;0;2;0;0
2012-11;20.4;2012-11-05;12.2;0;0;0;0
2012-12;8.6;2012-12-26;1.7;12;0;0;0
2013-01;14.0;2013-01-21;2.3;7;0;0;0
2013-02;14.5;2013-02-26;6.8;0;0;0;0
2013-03;16.2;2013-03-31;8.4;1;0;0;0
2013-04;29.9;2013-04-30;18.0;0;6;0;0
2013-05;29.7;2013-05-02;22.7;0;10;0;0
2013-06;33.3;2013-06-19;25.7;0;16;7;0
2013-07;36.3;2013-07-29;28.4;0;27;6;1
2013-08;36.4;2013-08-08;29.0;0;26;13;3
2013-09;27.2;2013-09-08;20.5;0;2;0;0
2013-10;26.3;2013-10-12;18.7;0;1;0;0
2013-11;20.9;2013-11-05;11.8;0;0;0;0
2013-12;14.4;2013-12-26;4.5;7;0;0;0
2014-01;12.9;2014-01-20;5.8;7;0;0;0
2014-02;15.9;2014-02-12;8.7;0;0;0;0
2014-03;21.4;2014-03-22;15.7;0;0;0;0
2014-04;24.9;2014-04-28;18.8;0;0;0;0
2014-05;29.4;2014-05-23;21.8;0;7;0;0
2014-06;34.1;2014-06-10;26.4;0;18;7;0
2014-07;32.8;2014-07-07;28.0;0;25;8;0
2014-08;32.8;2014-08-02;27.1;0;20;8;0
2014-09;29.6;2014-09-04;23.3;0;9;0;0
2014-10;25.8;2014-10-14;17.3;0;3;0;0
2014-11;22.0;2014-11-07;11.3;0;0;0;0
2014-12;10.7;2014-12-05;6.1;3;0;0;0
2015-01;11.0;2015-01-21;4.4;5;0;0;0
2015-02;16.3;2015-02-24;6.8;0;0;0;0
2015-03;22.0;2015-03-27;12.7;0;0;0;0
2015-04;26.5;2015-04-16;17.3;0;2;0;0
2015-05;28.8;2015-05-19;22.4;0;7;0;0
2015-06;32.5;2015-06-14;26.4;0;20;7;0
2015-07;36.5;2015-07-08;30.3;0;28;16;3
2015-08;36.8;2015-08-12;30.8;0;27;21;8
2015-09;34.8;2015-09-18;24.0;0;12;6;0
2015-10;23.9;2015-10-04;15.3;0;0;0;0
2015-11;17.6;2015-11-10;10.3;0;0;0;0
2015-12;12.9;2015-12-01;4.6;1;0;0;0
2016-01;10.4;2016-01-11;1.4;15;0;0;0
2016-02;16.1;2016-02-22;9.9;0;0;0;0
2016-03;21.2;2016-03-31;11.6;0;0;0;0
2016-04;25.9;2016-04-06;19.2;0;2;0;0
2016-05;28.9;2016-05-29;22.4;0;8;0;0
2016-06;34.1;2016-06-24;26.1;0;16;7;0
2016-07;32.7;2016-07-13;27.5;0;24;8;0
2016-08;32.1;2016-08-05;26.7;0;24;4;0
2016-09;30.9;2016-09-10;24.7;0;17;3;0
2016-10;24.8;2016-10-02;13.8;0;0;0;0
2016-11;17.8;2016-11-19;8.7;0;0;0;0
2016-12;8.3;2016-12-02;0.7;13;0;0;0
2017-01;2.8;2017-01-23;-2.4;23;0;0;0
2017-02;19.1;2017-02-28;4.6;9;0;0;0
2017-03;23.4;2017-03-22;14.6;0;0;0;0
2017-04;24.8;2017-04-03;16.5;0;0;0;0
2017-05;29.1;2017-05-30;22.9;0;8;0;0
2017-06;32.1;2017-06-28;27.6;0;25;6;0
2017-07;34.2;2017-07-21;28.0;0;24;9;0
2017-08;37.3;2017-08-04;30.2;0;26;18;6
2017-09;31.8;2017-09-01;22.3;0;7;2;0
2017-10;24.3;2017-10-17;16.9;0;0;0;0
2017-11;15.3;2017-11-05;9.3;0;0;0;0
2017-12;14.0;2017-12-12;5.5;2;0;0;0
2018-01;11.4;2018-01-30;5.6;1;0;0;0
2018-02;9.9;2018-02-02;3.4;4;0;0;0
2018-03;19.7;2018-03-31;7.5;6;0;0;0
2018-04;28.4;2018-04-29;22.3;0;8;0;0
2018-05;31.1;2018-05-02;26.0;0;21;3;0
2018-06;32.0;2018-06-12;26.6;0;20;6;0
2018-07;32.1;2018-07-30;28.3;0;28;8;0
2018-08;33.6;2018-08-21;30.9;0;29;23;0
2018-09;32.4;2018-09-02;25.1;0;19;4;0
2018-10;25.2;2018-10-09;20.2;0;3;0;0
2018-11;23.8;2018-11-01;12.0;1;0;0;0
2018-12;8.8;2018-12-23;3.0;5;0;0;0
2019-01;5.5;2019-01-01;0.9;10;0;0;0
2019-02;18.6;2019-02-28;8.7;0;0;0;0
2019-03;21.5;2019-03-17;14.5;0;0;0;0
2019-04;29.0;2019-04-26;19.5;0;2;0;0
2019-05;26.9;2019-05-19;19.6;0;4;0;0
2019-06;34.6;2019-06-15;29.5;0;28;14;0
2019-07;33.6;2019-07-02;27.9;0;25;9;0
2019-08;35.3;2019-08-12;30.5;0;29;18;2
2019-09;33.3;2019-09-02;24.2;0;13;2;0
2019-10;27.5;2019-10-24;20.2;0;6;0;0
2019-11;19.1;2019-11-09;14.2;0;0;0;0
2019-12;14.0;2019-12-19;6.2;4;0;0;0
