#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1901-01;9.0;1901-01-23;-1.6;17;0;0;0
1901-02;5.8;1901-02-05;0.7;12;0;0;0
1901-03;18.0;1901-03-19;9.0;0;0;0;0
1901-04;24.0;1901-04-09;16.5;0;0;0;0
1901-05;29.0;1901-05-31;21.8;0;4;0;0
1901-06;30.5;1901-06-01;24.9;0;21;2;0
1901-07;33.0;1901-07-29;27.6;0;24;10;0
1901-08;32.5;1901-08-01;25.1;0;18;1;0
1901-09;27.0;1901-09-01;18.7;0;1;0;0
1901-10;22.1;1901-10-04;14.9;0;0;0;0
1901-11;16.1;1901-11-14;6.8;1;0;0;0
1901-12;11.1;1901-12-20;5.9;0;0;0;0
1902-01;10.5;1902-01-25;6.2;2;0;0;0
1902-02;12.0;1902-02-08;3.6;3;0;0;0
1902-03;17.6;1902-03-21;9.7;1;0;0;0
1902-04;21.5;1902-04-21;14.9;0;0;0;0
1902-05;26.5;1902-05-31;16.9;0;3;0;0
1902-06;30.0;1902-06-02;22.7;0;9;2;0
1902-07;30.2;1902-07-10;24.4;0;15;2;0
1902-08;30.0;1902-08-07;24.5;0;17;1;0
1902-09;27.5;1902-09-01;19.7;0;7;0;0
1902-10;19.5;1902-10-11;13.3;0;0;0;0
1902-11;10.5;1902-11-01;4.4;8;0;0;0
1902-12;11.5;1902-12-27;0.3;15;0;0;0
1903-01;14.0;1903-01-11;0.7;13;0;0;0
1903-02;19.2;1903-02-22;8.2;1;0;0;0
1903-03;21.5;1903-03-27;12.5;0;0;0;0
1903-04;21.0;1903-04-29;12.1;0;0;0;0
1903-05;26.0;1903-05-03;20.7;0;3;0;0
1903-06;27.5;1903-06-03;23.0;0;11;0;0
1903-07;33.0;1903-07-20;24.5;0;17;4;0
1903-08;29.5;1903-08-10;24.4;0;15;0;0
1903-09;27.5;1903-09-01;20.0;0;7;0;0
1903-10;24.0;1903-10-07;14.4;0;0;0;0
1903-11;13.0;1903-11-03;8.2;0;0;0;0
1903-12;7.0;1903-12-10;2.9;3;0;0;0
1904-01;8.5;1904-01-14;0.2;16;0;0;0
1904-02;14.0;1904-02-04;6.3;2;0;0;0
1904-03;17.0;1904-03-10;9.3;0;0;0;0
1904-04;23.0;1904-04-14;16.4;0;0;0;0
1904-05;27.5;1904-05-18;20.8;0;5;0;0
1904-06;30.0;1904-06-17;24.3;0;14;3;0
1904-07;33.0;1904-07-17;28.3;0;29;11;0
1904-08;34.5;1904-08-07;25.6;0;18;6;0
1904-09;25.0;1904-09-10;17.8;0;2;0;0
1904-10;19.0;1904-10-07;13.9;0;0;0;0
1904-11;15.5;1904-11-10;6.7;0;0;0;0
1904-12;11.0;1904-12-08;4.4;1;0;0;0
1905-01;8.5;1905-01-31;-0.1;18;0;0;0
1905-02;8.0;1905-02-24;4.1;2;0;0;0
1905-03;22.0;1905-03-31;10.6;0;0;0;0
1905-04;22.5;1905-04-30;14.3;0;0;0;0
1905-05;25.5;1905-05-31;20.6;0;3;0;0
1905-06;31.0;1905-06-30;25.1;0;22;2;0
1905-07;35.0;1905-07-02;28.5;0;28;14;1
1905-08;35.0;1905-08-05;26.8;0;21;9;1
1905-09;29.0;1905-09-12;21.8;0;8;0;0
1905-10;16.5;1905-10-01;9.7;0;0;0;0
1905-11;13.5;1905-11-03;8.1;0;0;0;0
1905-12;8.3;1905-12-09;4.2;3;0;0;0
1906-01;8.4;1906-01-30;2.4;10;0;0;0
1906-02;14.8;1906-02-28;4.2;0;0;0;0
1906-03;20.2;1906-03-18;10.1;0;0;0;0
1906-04;23.9;1906-04-13;16.7;0;0;0;0
1906-05;26.2;1906-05-29;21.5;0;3;0;0
1906-06;32.5;1906-06-29;22.6;0;13;2;0
1906-07;30.7;1906-07-20;25.6;0;22;1;0
1906-08;32.0;1906-08-03;24.7;0;15;3;0
1906-09;31.0;1906-09-06;19.5;0;9;2;0
1906-10;19.5;1906-10-03;14.2;0;0;0;0
1906-11;18.0;1906-11-07;11.7;0;0;0;0
1906-12;10.0;1906-12-04;1.3;12;0;0;0
1907-01;8.5;1907-01-18;1.5;9;0;0;0
1907-02;7.1;1907-02-28;2.0;11;0;0;0
1907-03;15.0;1907-03-20;7.8;0;0;0;0
1907-04;17.5;1907-04-16;11.8;0;0;0;0
1907-05;28.2;1907-05-24;23.2;0;16;0;0
1907-06;31.3;1907-06-30;25.0;0;17;3;0
1907-07;31.5;1907-07-02;24.6;0;12;3;0
1907-08;32.5;1907-08-06;25.3;0;20;2;0
1907-09;28.4;1907-09-01;21.1;0;3;0;0
1907-10;23.1;1907-10-04;18.6;0;0;0;0
1907-11;16.2;1907-11-01;6.6;0;0;0;0
1907-12;8.8;1907-12-20;4.5;2;0;0;0
1908-01;10.2;1908-01-28;1.0;10;0;0;0
1908-02;11.3;1908-02-23;5.5;3;0;0;0
1908-03;16.2;1908-03-31;8.1;0;0;0;0
1908-04;20.8;1908-04-28;13.2;0;0;0;0
1908-05;30.0;1908-05-13;23.5;0;12;1;0
1908-06;32.6;1908-06-20;26.5;0;24;4;0
1908-07;32.6;1908-07-13;26.0;0;19;3;0
1908-08;30.0;1908-08-06;23.2;0;9;1;0
1908-09;24.4;1908-09-10;19.1;0;0;0;0
1908-10;24.5;1908-10-05;14.6;0;0;0;0
1908-11;9.2;1908-11-01;3.6;5;0;0;0
1908-12;8.4;1908-12-03;1.2;10;0;0;0
1909-01;8.2;1909-01-05;0.7;13;0;0;0
1909-02;10.0;1909-02-04;1.6;9;0;0;0
1909-03;18.6;1909-03-30;8.5;0;0;0;0
1909-04;28.0;1909-04-27;18.0;0;4;0;0
1909-05;28.8;1909-05-17;19.3;0;5;0;0
1909-06;30.0;1909-06-22;24.1;0;11;1;0
1909-07;31.2;1909-07-26;24.6;0;15;2;0
1909-08;31.0;1909-08-02;25.1;0;15;3;0
1909-09;27.3;1909-09-12;21.3;0;2;0;0
1909-10;21.0;1909-10-06;16.4;0;0;0;0
1909-11;16.2;1909-11-16;6.3;1;0;0;0
1909-12;14.4;1909-12-20;5.0;2;0;0;0
1910-01;6.4;1910-01-12;2.9;5;0;0;0
1910-02;15.4;1910-02-21;6.9;0;0;0;0
1910-03;17.4;1910-03-13;10.8;0;0;0;0
1910-04;22.6;1910-04-16;15.0;0;0;0;0
1910-05;27.2;1910-05-20;19.9;0;5;0;0
1910-06;28.8;1910-06-04;24.8;0;16;0;0
1910-07;30.6;1910-07-18;24.6;0;13;3;0
1910-08;30.6;1910-08-22;24.7;0;13;2;0
1910-09;22.0;1910-09-14;18.1;0;0;0;0
1910-10;21.0;1910-10-01;14.5;0;0;0;0
1910-11;15.8;1910-11-09;6.9;0;0;0;0
1910-12;13.2;1910-12-11;6.2;1;0;0;0
1911-01;11.5;1911-01-27;1.9;11;0;0;0
1911-02;13.9;1911-02-18;4.2;5;0;0;0
1911-03;22.4;1911-03-29;10.1;0;0;0;0
1911-04;24.6;1911-04-16;15.8;0;0;0;0
1911-05;27.0;1911-05-16;20.1;0;7;0;0
1911-06;30.1;1911-06-26;23.4;0;9;1;0
1911-07;34.5;1911-07-27;28.1;0;23;11;0
1911-08;32.3;1911-08-20;28.0;0;27;9;0
1911-09;30.6;1911-09-09;22.2;0;10;1;0
1911-10;22.7;1911-10-07;14.6;0;0;0;0
1911-11;17.6;1911-11-22;10.5;0;0;0;0
1911-12;8.5;1911-12-22;4.5;0;0;0;0
1912-01;9.3;1912-01-07;-0.1;15;0;0;0
1912-02;15.5;1912-02-28;6.9;3;0;0;0
1912-03;20.6;1912-03-27;12.5;0;0;0;0
1912-04;21.2;1912-04-06;14.1;0;0;0;0
1912-05;30.7;1912-05-13;20.4;0;4;3;0
1912-06;29.8;1912-06-08;24.4;0;13;0;0
1912-07;30.3;1912-07-29;25.7;0;18;1;0
1912-08;29.5;1912-08-05;23.0;0;9;0;0
1912-09;21.3;1912-09-05;14.5;0;0;0;0
1912-10;21.9;1912-10-02;12.5;0;0;0;0
1912-11;12.2;1912-11-01;5.0;0;0;0;0
1912-12;11.0;1912-12-27;4.0;4;0;0;0
1913-01;6.5;1913-01-24;0.1;15;0;0;0
1913-02;10.0;1913-02-28;4.0;6;0;0;0
1913-03;20.5;1913-03-31;12.9;0;0;0;0
1913-04;26.0;1913-04-26;16.4;0;4;0;0
1913-05;28.2;1913-05-30;19.7;0;3;0;0
1913-06;31.5;1913-06-05;24.1;0;11;4;0
1913-07;27.6;1913-07-15;22.1;0;6;0;0
1913-08;28.4;1913-08-05;23.1;0;11;0;0
1913-09;26.0;1913-09-01;19.8;0;4;0;0
1913-10;22.0;1913-10-08;15.0;0;0;0;0
1913-11;16.6;1913-11-13;9.9;0;0;0;0
1913-12;12.0;1913-12-01;4.5;3;0;0;0
1914-01;5.4;1914-01-04;-2.4;23;0;0;0
1914-02;11.5;1914-02-27;1.4;16;0;0;0
1914-03;18.2;1914-03-10;11.0;0;0;0;0
1914-04;24.6;1914-04-30;18.4;0;0;0;0
1914-05;24.8;1914-05-25;19.8;0;0;0;0
1914-06;28.1;1914-06-29;22.9;0;9;0;0
1914-07;29.7;1914-07-22;24.5;0;17;0;0
1914-08;29.5;1914-08-04;24.7;0;16;0;0
1914-09;26.5;1914-09-11;18.9;0;3;0;0
1914-10;18.6;1914-10-02;13.5;0;0;0;0
1914-11;14.0;1914-11-03;5.9;5;0;0;0
1914-12;12.8;1914-12-10;4.6;1;0;0;0
1915-01;8.7;1915-01-06;3.0;6;0;0;0
1915-02;11.4;1915-02-19;4.8;2;0;0;0
1915-03;17.2;1915-03-25;8.3;2;0;0;0
1915-04;23.0;1915-04-27;15.6;0;0;0;0
1915-05;26.1;1915-05-18;21.3;0;4;0;0
1915-06;31.2;1915-06-12;25.6;0;19;3;0
1915-07;31.0;1915-07-08;24.6;0;16;2;0
1915-08;28.6;1915-08-10;22.8;0;7;0;0
1915-09;23.3;1915-09-18;18.3;0;0;0;0
1915-10;15.5;1915-10-10;10.8;0;0;0;0
1915-11;13.8;1915-11-13;5.5;4;0;0;0
1915-12;14.9;1915-12-12;6.8;3;0;0;0
1916-01;11.5;1916-01-23;5.8;1;0;0;0
1916-02;11.6;1916-02-28;4.0;1;0;0;0
1916-03;17.5;1916-03-20;12.6;0;0;0;0
1916-04;21.0;1916-04-05;15.2;0;0;0;0
1916-05;28.0;1916-05-26;21.8;0;6;0;0
1916-06;28.6;1916-06-24;22.4;0;7;0;0
1916-07;31.5;1916-07-10;25.3;0;17;3;0
1916-08;31.9;1916-08-17;25.0;0;18;1;0
1916-09;25.3;1916-09-04;18.5;0;1;0;0
1916-10;24.0;1916-10-13;14.0;0;0;0;0
1916-11;17.0;1916-11-05;9.0;1;0;0;0
1916-12;12.6;1916-12-13;5.4;0;0;0;0
1917-01;9.8;1917-01-02;1.0;13;0;0;0
1917-02;7.1;1917-02-27;0.1;12;0;0;0
1917-03;15.0;1917-03-31;6.8;0;0;0;0
1917-04;23.6;1917-04-30;12.5;0;0;0;0
1917-05;27.6;1917-05-25;22.8;0;8;0;0
1917-06;32.1;1917-06-29;27.3;0;26;5;0
1917-07;33.6;1917-07-29;26.6;0;22;5;0
1917-08;32.5;1917-08-01;26.7;0;23;5;0
1917-09;28.3;1917-09-20;23.0;0;8;0;0
1917-10;22.5;1917-10-04;14.5;0;0;0;0
1917-11;13.3;1917-11-03;8.0;0;0;0;0
1917-12;6.6;1917-12-01;0.6;14;0;0;0
1918-01;12.3;1918-01-23;3.9;7;0;0;0
1918-02;12.9;1918-02-10;4.8;11;0;0;0
1918-03;19.3;1918-03-24;10.7;0;0;0;0
1918-04;21.4;1918-04-30;18.7;0;0;0;0
1918-05;27.6;1918-05-22;20.8;0;5;0;0
1918-06;29.5;1918-06-18;22.2;0;7;0;0
1918-07;32.5;1918-07-18;25.6;0;17;6;0
1918-08;30.6;1918-08-23;25.5;0;21;5;0
1918-09;27.0;1918-09-06;22.0;0;10;0;0
1918-10;18.6;1918-10-14;13.2;0;0;0;0
1918-11;13.0;1918-11-07;5.5;7;0;0;0
1918-12;10.0;1918-12-15;5.0;0;0;0;0
1919-01;13.2;1919-01-06;3.7;4;0;0;0
1919-02;14.0;1919-02-22;3.1;14;0;0;0
1919-03;17.0;1919-03-25;9.9;0;0;0;0
1919-04;18.5;1919-04-13;11.9;0;0;0;0
1919-05;22.0;1919-05-12;16.1;0;0;0;0
1919-06;30.0;1919-06-21;22.7;0;10;1;0
1919-07;29.5;1919-07-08;23.0;0;8;0;0
1919-08;30.2;1919-08-11;24.1;0;13;1;0
1919-09;26.5;1919-09-16;22.4;0;11;0;0
1919-10;22.6;1919-10-02;12.4;0;0;0;0
1919-11;14.2;1919-11-06;5.9;1;0;0;0
1919-12;9.0;1919-12-01;2.7;4;0;0;0
1920-01;15.5;1920-01-13;4.9;1;0;0;0
1920-02;14.4;1920-02-27;7.1;0;0;0;0
1920-03;22.0;1920-03-08;13.3;0;0;0;0
1920-04;26.7;1920-04-18;18.3;0;2;0;0
1920-05;29.6;1920-05-26;22.6;0;14;0;0
1920-06;29.0;1920-06-30;21.9;0;6;0;0
1920-07;33.0;1920-07-19;25.8;0;21;2;0
1920-08;28.6;1920-08-05;23.0;0;12;0;0
1920-09;27.2;1920-09-23;20.5;0;6;0;0
1920-10;22.0;1920-10-03;11.5;2;0;0;0
1920-11;9.0;1920-11-18;2.3;7;0;0;0
1920-12;9.8;1920-12-31;1.9;5;0;0;0
1921-01;12.5;1921-01-02;6.9;0;0;0;0
1921-02;11.0;1921-02-01;4.1;3;0;0;0
1921-03;20.0;1921-03-25;13.0;0;0;0;0
1921-04;21.5;1921-04-14;12.9;0;0;0;0
1921-05;26.9;1921-05-20;21.4;0;9;0;0
1921-06;31.0;1921-06-05;22.1;0;8;1;0
1921-07;36.6;1921-07-29;27.0;0;22;9;1
1921-08;33.8;1921-08-03;26.5;0;19;8;0
1921-09;28.0;1921-09-16;21.2;0;8;0;0
1921-10;25.0;1921-10-04;17.2;0;1;0;0
1921-11;13.0;1921-11-05;3.9;8;0;0;0
1921-12;9.4;1921-12-20;1.8;12;0;0;0
1922-01;8.5;1922-01-02;-0.1;17;0;0;0
1922-02;11.6;1922-02-28;1.2;11;0;0;0
1922-03;17.0;1922-03-06;10.7;0;0;0;0
1922-04;23.5;1922-04-16;13.0;0;0;0;0
1922-05;28.0;1922-05-27;20.4;0;5;0;0
1922-06;30.6;1922-06-29;24.6;0;19;1;0
1922-07;34.0;1922-07-12;26.5;0;19;8;0
1922-08;33.9;1922-08-15;25.5;0;19;3;0
1922-09;24.5;1922-09-23;17.1;0;0;0;0
1922-10;17.5;1922-10-04;9.9;0;0;0;0
1922-11;15.1;1922-11-04;5.8;1;0;0;0
1922-12;12.5;1922-12-31;4.3;7;0;0;0
1923-01;9.0;1923-01-01;3.7;4;0;0;0
1923-02;12.9;1923-02-02;3.5;6;0;0;0
1923-03;17.3;1923-03-25;9.8;0;0;0;0
1923-04;21.0;1923-04-22;12.9;0;0;0;0
1923-05;28.8;1923-05-31;22.0;0;11;0;0
1923-06;30.3;1923-06-01;19.9;0;4;1;0
1923-07;31.0;1923-07-15;25.8;0;21;3;0
1923-08;31.5;1923-08-10;24.7;0;16;2;0
1923-09;25.7;1923-09-01;20.5;0;5;0;0
1923-10;23.5;1923-10-02;17.3;0;0;0;0
1923-11;14.2;1923-11-06;8.2;1;0;0;0
1923-12;10.0;1923-12-17;2.9;9;0;0;0
1924-01;7.6;1924-01-21;0.1;16;0;0;0
1924-02;10.5;1924-02-05;1.0;18;0;0;0
1924-03;18.0;1924-03-25;7.5;0;0;0;0
1924-04;21.5;1924-04-26;13.2;0;0;0;0
1924-05;28.5;1924-05-20;21.4;0;12;0;0
1924-06;27.4;1924-06-02;21.8;0;6;0;0
1924-07;31.0;1924-07-05;24.4;0;14;1;0
1924-08;28.1;1924-08-08;22.3;0;7;0;0
1924-09;25.9;1924-09-25;20.7;0;4;0;0
1924-10;21.2;1924-10-05;14.6;0;0;0;0
1924-11;19.2;1924-11-04;6.1;4;0;0;0
1924-12;14.0;1924-12-02;1.6;15;0;0;0
1925-01;11.0;1925-01-04;3.2;7;0;0;0
1925-02;18.2;1925-02-16;8.6;0;0;0;0
1925-03;16.6;1925-03-28;8.3;1;0;0;0
1925-04;21.4;1925-04-19;15.2;0;0;0;0
1925-05;26.2;1925-05-31;20.0;0;2;0;0
1925-06;30.0;1925-06-17;21.4;0;6;1;0
1925-07;29.8;1925-07-22;24.8;0;14;0;0
1925-08;28.1;1925-08-11;22.9;0;9;0;0
1925-09;24.8;1925-09-24;17.3;0;0;0;0
1925-10;22.0;1925-10-04;14.1;0;0;0;0
1925-11;15.8;1925-11-04;6.1;3;0;0;0
1925-12;9.3;1925-12-31;0.4;16;0;0;0
1926-01;9.3;1926-01-01;0.7;13;0;0;0
1926-02;12.6;1926-02-21;7.7;0;0;0;0
1926-03;19.8;1926-03-30;7.8;0;0;0;0
1926-04;23.0;1926-04-24;16.2;0;0;0;0
1926-05;23.5;1926-05-31;18.1;0;0;0;0
1926-06;26.1;1926-06-13;20.5;0;1;0;0
1926-07;27.2;1926-07-20;22.3;0;7;0;0
1926-08;28.0;1926-08-22;22.1;0;6;0;0
1926-09;26.5;1926-09-08;21.1;0;7;0;0
1926-10;21.6;1926-10-09;14.5;0;0;0;0
1926-11;23.5;1926-11-01;13.2;0;0;0;0
1926-12;8.6;1926-12-11;2.4;7;0;0;0
1927-01;11.3;1927-01-11;4.0;1;0;0;0
1927-02;14.8;1927-02-26;4.4;4;0;0;0
1927-03;18.9;1927-03-23;11.7;0;0;0;0
1927-04;22.7;1927-04-23;14.2;0;0;0;0
1927-05;25.6;1927-05-31;18.3;0;1;0;0
1927-06;31.0;1927-06-02;24.5;0;13;2;0
1927-07;30.5;1927-07-09;26.2;0;20;2;0
1927-08;31.0;1927-08-02;24.7;0;16;2;0
1927-09;27.0;1927-09-22;21.3;0;4;0;0
1927-10;19.5;1927-10-03;14.2;0;0;0;0
1927-11;20.6;1927-11-10;7.6;1;0;0;0
1927-12;4.5;1927-12-07;-0.6;11;0;0;0
1928-01;8.3;1928-01-10;1.6;9;0;0;0
1928-02;13.0;1928-02-09;5.3;2;0;0;0
1928-03;18.5;1928-03-31;6.3;0;0;0;0
1928-04;24.2;1928-04-29;16.3;0;0;0;0
1928-05;24.0;1928-05-31;17.3;0;0;0;0
1928-06;29.6;1928-06-26;23.1;0;11;0;0
1928-07;35.2;1928-07-16;28.9;0;26;11;1
1928-08;34.6;1928-08-01;26.7;0;20;7;0
1928-09;31.5;1928-09-09;20.4;0;7;2;0
1928-10;25.3;1928-10-28;15.7;0;1;0;0
1928-11;21.5;1928-11-02;10.7;0;0;0;0
1928-12;6.5;1928-12-27;2.2;7;0;0;0
1929-01;6.0;1929-01-01;-2.7;26;0;0;0
1929-02;1.8;1929-02-26;-5.8;26;0;0;0
1929-03;16.9;1929-03-29;7.6;5;0;0;0
1929-04;22.8;1929-04-20;11.7;0;0;0;0
1929-05;27.0;1929-05-09;21.3;0;8;0;0
1929-06;29.7;1929-06-21;22.6;0;12;0;0
1929-07;34.7;1929-07-24;26.6;0;16;9;0
1929-08;33.4;1929-08-10;26.7;0;20;10;0
1929-09;33.0;1929-09-03;23.9;0;13;6;0
1929-10;26.7;1929-10-04;17.5;0;3;0;0
1929-11;14.7;1929-11-02;9.0;0;0;0;0
1929-12;15.5;1929-12-07;5.3;6;0;0;0
1930-01;10.6;1930-01-27;2.5;12;0;0;0
1930-02;9.2;1930-02-04;3.8;2;0;0;0
1930-03;16.4;1930-03-18;10.9;0;0;0;0
1930-04;25.8;1930-04-26;15.5;0;2;0;0
1930-05;28.2;1930-05-30;19.6;0;3;0;0
1930-06;31.5;1930-06-27;26.2;0;22;4;0
1930-07;33.0;1930-07-05;26.0;0;19;5;0
1930-08;29.1;1930-08-03;23.8;0;16;0;0
1930-09;27.2;1930-09-01;21.4;0;3;0;0
1930-10;23.5;1930-10-09;13.9;0;0;0;0
1930-11;18.0;1930-11-22;12.0;0;0;0;0
1930-12;13.5;1930-12-01;2.1;8;0;0;0
1931-01;11.6;1931-01-04;3.0;8;0;0;0
1931-02;9.4;1931-02-20;2.5;5;0;0;0
1931-03;15.2;1931-03-22;5.1;3;0;0;0
1931-04;19.7;1931-04-26;12.6;0;0;0;0
1931-05;29.2;1931-05-28;23.0;0;10;0;0
1931-06;30.4;1931-06-18;25.5;0;17;2;0
1931-07;34.4;1931-07-04;27.3;0;22;9;0
1931-08;31.5;1931-08-06;24.0;0;14;2;0
1931-09;26.2;1931-09-04;16.3;0;2;0;0
1931-10;22.2;1931-10-07;14.4;0;0;0;0
1931-11;14.5;1931-11-06;6.7;0;0;0;0
1931-12;12.8;1931-12-05;2.3;11;0;0;0
1932-01;13.8;1932-01-04;2.3;12;0;0;0
1932-02;11.3;1932-02-04;1.3;12;0;0;0
1932-03;16.1;1932-03-31;4.7;2;0;0;0
1932-04;21.5;1932-04-04;15.2;0;0;0;0
1932-05;28.8;1932-05-22;21.2;0;7;0;0
1932-06;29.6;1932-06-30;23.0;0;10;0;0
1932-07;33.7;1932-07-06;27.7;0;23;11;0
1932-08;33.7;1932-08-16;28.1;0;23;12;0
1932-09;32.5;1932-09-10;25.8;0;20;1;0
1932-10;24.8;1932-10-01;15.1;0;0;0;0
1932-11;15.6;1932-11-04;6.9;0;0;0;0
1932-12;12.3;1932-12-03;1.5;16;0;0;0
1933-01;5.6;1933-01-31;-2.1;23;0;0;0
1933-02;11.6;1933-02-06;3.4;6;0;0;0
1933-03;18.9;1933-03-29;10.7;0;0;0;0
1933-04;23.2;1933-04-30;12.4;0;0;0;0
1933-05;23.3;1933-05-22;18.3;0;0;0;0
1933-06;26.0;1933-06-22;20.9;0;2;0;0
1933-07;33.4;1933-07-28;25.8;0;17;3;0
1933-08;34.4;1933-08-12;25.4;0;15;6;0
1933-09;26.7;1933-09-13;20.3;0;1;0;0
1933-10;24.8;1933-10-02;14.3;0;0;0;0
1933-11;17.5;1933-11-18;6.9;0;0;0;0
1933-12;6.2;1933-12-24;-2.7;18;0;0;0
1934-01;5.1;1934-01-18;1.6;7;0;0;0
1934-02;14.0;1934-02-27;5.8;3;0;0;0
1934-03;18.9;1934-03-25;12.7;0;0;0;0
1934-04;28.0;1934-04-18;19.0;0;6;0;0
1934-05;27.6;1934-05-02;22.4;0;9;0;0
1934-06;30.6;1934-06-25;22.9;0;5;2;0
1934-07;32.2;1934-07-21;26.7;0;23;7;0
1934-08;31.2;1934-08-04;24.3;0;14;1;0
1934-09;26.0;1934-09-29;22.5;0;3;0;0
1934-10;25.4;1934-10-01;14.2;0;2;0;0
1934-11;19.6;1934-11-06;10.4;0;0;0;0
1934-12;12.2;1934-12-15;7.2;0;0;0;0
1935-01;7.3;1935-01-02;-0.1;16;0;0;0
1935-02;15.2;1935-02-17;5.7;7;0;0;0
1935-03;20.1;1935-03-21;8.3;5;0;0;0
1935-04;25.0;1935-04-11;14.5;0;1;0;0
1935-05;23.5;1935-05-24;17.7;0;0;0;0
1935-06;35.7;1935-06-28;25.5;0;15;5;1
1935-07;32.0;1935-07-28;26.5;0;23;5;0
1935-08;31.2;1935-08-13;24.9;0;18;3;0
1935-09;28.5;1935-09-03;21.8;0;8;0;0
1935-10;25.5;1935-10-01;16.9;0;1;0;0
1935-11;17.0;1935-11-11;8.6;0;0;0;0
1935-12;11.2;1935-12-29;3.4;7;0;0;0
1936-01;13.5;1936-01-27;7.4;0;0;0;0
1936-02;12.5;1936-02-02;5.1;3;0;0;0
1936-03;21.0;1936-03-26;12.3;0;0;0;0
1936-04;21.0;1936-04-02;15.4;0;0;0;0
1936-05;24.7;1936-05-27;19.5;0;0;0;0
1936-06;29.7;1936-06-18;23.1;0;17;0;0
1936-07;33.4;1936-07-28;26.6;0;20;9;0
1936-08;28.7;1936-08-19;23.7;0;13;0;0
1936-09;30.2;1936-09-04;20.9;0;8;1;0
1936-10;19.3;1936-10-16;10.4;0;0;0;0
1936-11;17.4;1936-11-08;6.6;7;0;0;0
1936-12;9.2;1936-12-18;2.8;3;0;0;0
1937-01;10.6;1937-01-04;-0.6;18;0;0;0
1937-02;15.8;1937-02-28;5.2;2;0;0;0
1937-03;21.0;1937-03-20;10.3;0;0;0;0
1937-04;18.4;1937-04-10;13.0;0;0;0;0
1937-05;27.7;1937-05-27;22.1;0;9;0;0
1937-06;30.3;1937-06-12;25.2;0;19;2;0
1937-07;29.8;1937-07-06;25.5;0;17;0;0
1937-08;29.8;1937-08-09;24.4;0;11;0;0
1937-09;28.0;1937-09-08;20.8;0;8;0;0
1937-10;20.6;1937-10-02;15.2;0;0;0;0
1937-11;12.2;1937-11-02;6.8;0;0;0;0
1937-12;10.8;1937-12-09;2.4;6;0;0;0
1938-01;11.5;1938-01-24;3.0;9;0;0;0
1938-02;11.5;1938-02-28;5.8;0;0;0;0
1938-03;21.0;1938-03-17;15.2;0;0;0;0
1938-04;23.6;1938-04-03;12.0;0;0;0;0
1938-05;24.7;1938-05-17;18.1;0;0;0;0
1938-06;32.6;1938-06-29;25.6;0;18;4;0
1938-07;33.2;1938-07-08;26.6;0;23;5;0
1938-08;32.2;1938-08-03;24.4;0;14;4;0
1938-09;23.8;1938-09-29;20.5;0;0;0;0
1938-10;23.0;1938-10-11;15.7;0;0;0;0
1938-11;17.9;1938-11-07;9.9;0;0;0;0
1938-12;10.0;1938-12-04;0.8;13;0;0;0
1939-01;15.0;1939-01-17;4.6;3;0;0;0
1939-02;15.6;1939-02-25;7.4;0;0;0;0
1939-03;13.6;1939-03-07;7.0;0;0;0;0
1939-04;29.6;1939-04-08;19.0;0;2;0;0
1939-05;23.0;1939-05-19;18.2;0;0;0;0
1939-06;30.4;1939-06-30;23.8;0;12;1;0
1939-07;33.9;1939-07-09;27.1;0;21;9;0
1939-08;34.4;1939-08-05;26.1;0;21;3;0
1939-09;29.3;1939-09-01;21.0;0;10;0;0
1939-10;24.4;1939-10-15;12.8;0;0;0;0
1939-11;14.5;1939-11-07;7.4;0;0;0;0
1939-12;18.0;1939-12-01;2.0;10;0;0;0
1940-01;0.6;1940-01-15;-4.6;28;0;0;0
1940-02;9.5;1940-02-25;-1.9;18;0;0;0
1940-03;19.6;1940-03-27;7.4;3;0;0;0
1940-04;25.1;1940-04-24;15.3;0;1;0;0
1940-05;25.4;1940-05-25;17.0;0;2;0;0
1940-06;27.2;1940-06-16;23.1;0;7;0;0
1940-07;29.3;1940-07-08;24.8;0;15;0;0
1940-08;28.1;1940-08-10;21.4;0;5;0;0
1940-09;26.5;1940-09-08;20.3;0;3;0;0
1940-10;22.6;1940-10-03;13.4;0;0;0;0
1940-11;18.7;1940-11-15;10.4;0;0;0;0
1940-12;8.4;1940-12-09;-0.2;17;0;0;0
1941-01;11.5;1941-01-22;-0.8;23;0;0;0
1941-02;10.1;1941-02-17;4.8;5;0;0;0
1941-03;16.8;1941-03-31;9.9;0;0;0;0
1941-04;22.7;1941-04-05;13.1;0;0;0;0
1941-05;24.6;1941-05-30;16.7;0;0;0;0
1941-06;29.6;1941-06-25;23.2;0;11;0;0
1941-07;30.5;1941-07-14;24.5;0;12;1;0
1941-08;29.6;1941-08-19;23.6;0;13;0;0
1941-09;27.5;1941-09-06;19.7;0;2;0;0
1941-10;24.0;1941-10-04;14.2;0;0;0;0
1941-11;10.9;1941-11-08;3.5;5;0;0;0
1941-12;12.7;1941-12-15;4.2;6;0;0;0
1942-01;4.9;1942-01-02;-5.8;27;0;0;0
1942-02;6.1;1942-02-26;-1.2;20;0;0;0
1942-03;16.1;1942-03-26;6.1;3;0;0;0
1942-04;19.2;1942-04-08;12.4;0;0;0;0
1942-05;27.8;1942-05-29;20.2;0;4;0;0
