#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1901-01;6.1;1901-01-23;-3.9;22;0;0;0
1901-02;11.2;1901-02-06;0.4;12;0;0;0
1901-03;19.5;1901-03-19;10.4;0;0;0;0
1901-04;25.0;1901-04-10;15.9;0;1;0;0
1901-05;29.1;1901-05-31;21.7;0;7;0;0
1901-06;31.3;1901-06-01;25.9;0;18;3;0
1901-07;33.0;1901-07-30;27.2;0;25;5;0
1901-08;32.1;1901-08-01;24.7;0;16;1;0
1901-09;27.2;1901-09-01;20.5;0;1;0;0
1901-10;24.6;1901-10-03;16.2;0;0;0;0
1901-11;19.5;1901-11-15;7.8;0;0;0;0
1901-12;14.4;1901-12-20;7.5;0;0;0;0
1902-01;10.2;1902-01-03;5.7;1;0;0;0
1902-02;12.8;1902-02-08;6.5;0;0;0;0
1902-03;18.4;1902-03-23;9.0;2;0;0;0
1902-04;20.3;1902-04-04;14.7;0;0;0;0
1902-05;25.3;1902-05-31;17.4;0;1;0;0
1902-06;31.0;1902-06-30;23.7;0;12;1;0
1902-07;32.3;1902-07-01;26.0;0;17;4;0
1902-08;34.2;1902-08-03;27.2;0;22;9;0
1902-09;30.1;1902-09-06;21.4;0;8;1;0
1902-10;20.2;1902-10-17;14.9;0;0;0;0
1902-11;14.0;1902-11-02;5.4;5;0;0;0
1902-12;9.8;1902-12-31;-1.8;15;0;0;0
1903-01;14.3;1903-01-11;1.3;13;0;0;0
1903-02;18.2;1903-02-23;8.3;0;0;0;0
1903-03;23.2;1903-03-29;14.5;0;0;0;0
1903-04;22.7;1903-04-29;13.9;0;0;0;0
1903-05;28.0;1903-05-08;21.4;0;5;0;0
1903-06;29.0;1903-06-03;23.4;0;12;0;0
1903-07;35.4;1903-07-20;26.3;0;21;8;1
1903-08;33.2;1903-08-15;26.5;0;20;7;0
1903-09;32.8;1903-09-14;23.2;0;12;3;0
1903-10;24.4;1903-10-07;16.6;0;0;0;0
1903-11;16.7;1903-11-01;10.1;0;0;0;0
1903-12;13.0;1903-12-02;5.5;3;0;0;0
1904-01;12.1;1904-01-14;0.5;15;0;0;0
1904-02;14.2;1904-02-06;6.5;0;0;0;0
1904-03;15.1;1904-03-10;10.1;0;0;0;0
1904-04;25.4;1904-04-23;17.2;0;1;0;0
1904-05;30.9;1904-05-18;22.3;0;9;1;0
1904-06;31.2;1904-06-25;24.9;0;15;1;0
1904-07;36.2;1904-07-26;30.0;0;30;14;5
1904-08;35.3;1904-08-07;28.1;0;22;13;2
1904-09;29.0;1904-09-14;20.0;0;4;0;0
1904-10;19.8;1904-10-02;14.7;0;0;0;0
1904-11;15.0;1904-11-08;6.7;2;0;0;0
1904-12;14.0;1904-12-30;4.9;4;0;0;0
1905-01;5.8;1905-01-31;-2.2;19;0;0;0
1905-02;11.0;1905-02-28;3.7;5;0;0;0
1905-03;18.0;1905-03-31;11.0;0;0;0;0
1905-04;22.6;1905-04-12;15.1;0;0;0;0
1905-05;26.5;1905-05-03;21.8;0;4;0;0
1905-06;32.5;1905-06-26;25.7;0;20;3;0
1905-07;35.0;1905-07-06;29.8;0;29;15;1
1905-08;37.2;1905-08-11;29.9;0;27;12;7
1905-09;33.0;1905-09-12;24.1;0;11;8;0
1905-10;18.0;1905-10-01;10.5;0;0;0;0
1905-11;17.5;1905-11-05;11.0;0;0;0;0
1905-12;9.0;1905-12-01;4.4;2;0;0;0
1906-01;8.0;1906-01-14;1.1;10;0;0;0
1906-02;16.8;1906-02-28;3.9;3;0;0;0
1906-03;20.0;1906-03-19;10.8;0;0;0;0
1906-04;25.0;1906-04-19;17.6;0;1;0;0
1906-05;26.5;1906-05-25;22.4;0;6;0;0
1906-06;32.4;1906-06-29;24.5;0;15;2;0
1906-07;32.7;1906-07-06;26.7;0;23;5;0
1906-08;35.0;1906-08-04;26.2;0;19;10;1
1906-09;30.0;1906-09-06;19.6;0;9;1;0
1906-10;21.0;1906-10-16;15.6;0;0;0;0
1906-11;18.9;1906-11-08;12.0;0;0;0;0
1906-12;11.6;1906-12-01;1.5;15;0;0;0
1907-01;5.8;1907-01-16;0.3;12;0;0;0
1907-02;8.0;1907-02-20;0.5;15;0;0;0
1907-03;15.7;1907-03-20;6.1;0;0;0;0
1907-04;20.0;1907-04-29;12.5;0;0;0;0
1907-05;30.8;1907-05-15;24.9;0;18;1;0
1907-06;32.6;1907-06-23;25.2;0;17;2;0
1907-07;33.7;1907-07-02;25.6;0;16;4;0
1907-08;33.2;1907-08-11;26.7;0;20;9;0
1907-09;31.2;1907-09-03;22.8;0;8;1;0
1907-10;27.0;1907-10-10;22.0;0;3;0;0
1907-11;18.1;1907-11-01;8.0;0;0;0;0
1907-12;11.0;1907-12-07;5.6;3;0;0;0
1908-01;8.0;1908-01-28;0.6;11;0;0;0
1908-02;10.2;1908-02-29;3.4;3;0;0;0
1908-03;15.4;1908-03-10;9.6;0;0;0;0
1908-04;21.5;1908-04-29;14.5;0;0;0;0
1908-05;31.4;1908-05-14;25.1;0;17;3;0
1908-06;36.7;1908-06-20;28.0;0;23;11;2
1908-07;34.4;1908-07-14;27.4;0;24;4;0
1908-08;31.2;1908-08-23;24.8;0;15;5;0
1908-09;27.3;1908-09-11;20.4;0;4;0;0
1908-10;24.0;1908-10-05;15.2;0;0;0;0
1908-11;9.6;1908-11-01;2.5;5;0;0;0
1908-12;8.1;1908-12-12;1.2;11;0;0;0
1909-01;4.5;1909-01-16;-1.0;17;0;0;0
1909-02;5.5;1909-02-06;-0.2;15;0;0;0
1909-03;19.6;1909-03-30;10.5;0;0;0;0
1909-04;29.4;1909-04-28;16.7;0;5;0;0
1909-05;31.8;1909-05-17;21.2;0;10;2;0
1909-06;32.0;1909-06-22;25.3;0;17;5;0
1909-07;36.0;1909-07-26;26.6;0;21;6;1
1909-08;35.0;1909-08-18;28.4;0;27;10;1
1909-09;28.5;1909-09-11;22.2;0;7;0;0
1909-10;24.0;1909-10-06;18.2;0;0;0;0
1909-11;16.3;1909-11-16;7.3;1;0;0;0
1909-12;14.2;1909-12-04;7.6;2;0;0;0
1910-01;8.4;1910-01-17;4.0;1;0;0;0
1910-02;14.8;1910-02-23;8.5;0;0;0;0
1910-03;17.2;1910-03-20;11.9;0;0;0;0
1910-04;24.0;1910-04-15;15.9;0;0;0;0
1910-05;29.0;1910-05-11;21.8;0;13;0;0
1910-06;32.3;1910-06-30;27.1;0;25;4;0
1910-07;34.8;1910-07-23;27.6;0;24;7;0
1910-08;31.5;1910-08-22;26.2;0;18;3;0
1910-09;25.0;1910-09-11;19.9;0;2;0;0
1910-10;23.5;1910-10-13;15.8;0;0;0;0
1910-11;18.0;1910-11-09;8.0;1;0;0;0
1910-12;12.5;1910-12-10;6.5;0;0;0;0
1911-01;9.0;1911-01-06;2.9;4;0;0;0
1911-02;11.8;1911-02-19;2.1;12;0;0;0
1911-03;23.0;1911-03-29;11.0;0;0;0;0
1911-04;24.0;1911-04-23;15.6;0;0;0;0
1911-05;30.4;1911-05-16;21.8;0;9;1;0
1911-06;32.7;1911-06-26;25.0;0;18;4;0
1911-07;37.2;1911-07-26;30.1;0;28;18;3
1911-08;34.2;1911-08-24;28.6;0;29;10;0
1911-09;30.3;1911-09-15;23.0;0;12;2;0
1911-10;25.5;1911-10-07;16.5;0;1;0;0
1911-11;18.5;1911-11-23;12.7;0;0;0;0
1911-12;9.0;1911-12-16;5.5;0;0;0;0
1912-01;9.2;1912-01-26;-0.1;17;0;0;0
1912-02;14.0;1912-02-11;7.2;3;0;0;0
1912-03;18.0;1912-03-29;12.9;0;0;0;0
1912-04;24.0;1912-04-09;13.3;0;0;0;0
1912-05;32.5;1912-05-13;21.3;0;6;1;0
1912-06;33.0;1912-06-30;26.5;0;24;6;0
1912-07;32.5;1912-07-29;27.8;0;25;7;0
1912-08;32.5;1912-08-05;24.9;0;17;3;0
1912-09;21.0;1912-09-01;14.8;0;0;0;0
1912-10;25.0;1912-10-03;13.2;0;1;0;0
1912-11;12.2;1912-11-01;6.0;0;0;0;0
1912-12;11.0;1912-12-16;4.6;4;0;0;0
1913-01;8.0;1913-01-26;0.3;16;0;0;0
1913-02;11.0;1913-02-27;3.4;7;0;0;0
1913-03;24.0;1913-03-23;13.9;2;0;0;0
1913-04;28.0;1913-04-26;16.7;0;5;0;0
1913-05;29.0;1913-05-31;21.0;0;10;0;0
1913-06;34.0;1913-06-05;24.7;0;17;5;0
1913-07;30.0;1913-07-15;24.3;0;11;1;0
1913-08;30.0;1913-08-06;23.8;0;13;1;0
1913-09;29.0;1913-09-19;21.1;0;9;0;0
1913-10;25.5;1913-10-08;17.0;0;1;0;0
1913-11;17.4;1913-11-06;10.1;0;0;0;0
1913-12;11.8;1913-12-01;5.1;2;0;0;0
1914-01;2.0;1914-01-04;-3.4;26;0;0;0
1914-02;15.2;1914-02-27;0.6;18;0;0;0
1914-03;19.8;1914-03-10;11.4;0;0;0;0
1914-04;26.2;1914-04-30;18.1;0;2;0;0
1914-05;27.5;1914-05-27;21.5;0;9;0;0
1914-06;29.0;1914-06-29;23.9;0;12;0;0
1914-07;33.9;1914-07-23;25.7;0;18;3;0
1914-08;31.0;1914-08-13;26.1;0;22;4;0
1914-09;28.3;1914-09-11;19.8;0;5;0;0
1914-10;19.4;1914-10-29;14.0;0;0;0;0
1914-11;15.4;1914-11-01;6.6;2;0;0;0
1914-12;12.4;1914-12-15;6.2;0;0;0;0
1915-01;10.4;1915-01-03;5.3;3;0;0;0
1915-02;14.0;1915-02-14;5.5;6;0;0;0
1915-03;14.6;1915-03-18;8.0;2;0;0;0
1915-04;23.7;1915-04-27;15.0;0;0;0;0
1915-05;31.2;1915-05-19;22.8;0;11;1;0
1915-06;32.9;1915-06-13;26.4;0;18;5;0
1915-07;34.3;1915-07-09;26.3;0;21;7;0
1915-08;28.4;1915-08-29;23.7;0;11;0;0
1915-09;24.3;1915-09-28;18.8;0;0;0;0
1915-10;27.8;1915-10-02;13.2;0;2;0;0
1915-11;18.4;1915-11-03;7.1;6;0;0;0
1915-12;16.1;1915-12-10;8.0;1;0;0;0
1916-01;10.4;1916-01-23;5.7;0;0;0;0
1916-02;10.6;1916-02-28;4.7;3;0;0;0
1916-03;21.8;1916-03-25;14.7;0;0;0;0
1916-04;23.5;1916-04-23;15.8;0;0;0;0
1916-05;28.0;1916-05-26;21.7;0;7;0;0
1916-06;32.0;1916-06-10;24.9;0;15;3;0
1916-07;37.4;1916-07-05;27.4;0;24;9;1
1916-08;33.6;1916-08-17;26.2;0;19;6;0
1916-09;25.8;1916-09-06;20.4;0;2;0;0
1916-10;24.2;1916-10-15;15.6;0;0;0;0
1916-11;17.0;1916-11-09;11.3;0;0;0;0
1916-12;11.7;1916-12-27;8.2;0;0;0;0
1917-01;13.4;1917-01-17;3.8;12;0;0;0
1917-02;4.0;1917-02-26;-1.6;17;0;0;0
1917-03;17.8;1917-03-31;8.6;0;0;0;0
1917-04;25.0;1917-04-15;15.4;0;1;0;0
1917-05;30.8;1917-05-31;24.2;0;13;1;0
1917-06;33.4;1917-06-22;27.8;0;26;8;0
1917-07;36.0;1917-07-31;27.9;0;26;6;2
1917-08;37.4;1917-08-02;29.7;0;28;15;2
1917-09;30.4;1917-09-20;25.0;0;15;3;0
1917-10;26.4;1917-10-04;18.5;0;4;0;0
1917-11;17.0;1917-11-09;10.1;0;0;0;0
1917-12;12.0;1917-12-01;1.8;10;0;0;0
1918-01;11.9;1918-01-24;4.6;6;0;0;0
1918-02;12.0;1918-02-28;4.3;9;0;0;0
1918-03;19.0;1918-03-24;11.4;0;0;0;0
1918-04;25.4;1918-04-30;21.1;0;2;0;0
1918-05;29.0;1918-05-21;22.5;0;7;0;0
1918-06;35.0;1918-06-18;24.5;0;13;2;1
1918-07;34.8;1918-07-18;27.1;0;21;9;0
1918-08;34.6;1918-08-24;26.7;0;21;8;0
1918-09;33.3;1918-09-24;25.1;0;16;4;0
1918-10;22.0;1918-10-15;15.7;0;0;0;0
1918-11;16.5;1918-11-06;6.3;0;0;0;0
1918-12;9.8;1918-12-31;3.1;2;0;0;0
1919-01;12.6;1919-01-08;5.4;1;0;0;0
1919-02;14.0;1919-02-22;4.2;9;0;0;0
1919-03;18.5;1919-03-27;10.9;0;0;0;0
1919-04;20.7;1919-04-15;15.4;0;0;0;0
1919-05;24.5;1919-05-12;16.6;0;0;0;0
1919-06;33.0;1919-06-13;25.2;0;13;7;0
1919-07;34.6;1919-07-08;26.4;0;19;6;0
1919-08;33.2;1919-08-21;26.8;0;21;6;0
1919-09;28.0;1919-09-07;24.7;0;16;0;0
1919-10;25.0;1919-10-01;13.7;0;1;0;0
1919-11;16.6;1919-11-08;8.2;2;0;0;0
1919-12;8.6;1919-12-02;2.6;7;0;0;0
1920-01;12.0;1920-01-13;5.2;3;0;0;0
1920-02;12.3;1920-02-26;5.1;3;0;0;0
1920-03;22.3;1920-03-08;11.9;0;0;0;0
1920-04;28.4;1920-04-18;20.6;0;3;0;0
1920-05;29.7;1920-05-21;24.2;0;18;0;0
1920-06;31.0;1920-06-03;24.4;0;13;1;0
1920-07;32.8;1920-07-09;27.4;0;23;9;0
1920-08;31.0;1920-08-06;24.8;0;18;2;0
1920-09;29.6;1920-09-21;22.7;0;9;0;0
1920-10;24.7;1920-10-03;12.8;1;0;0;0
1920-11;11.6;1920-11-17;4.9;3;0;0;0
1920-12;11.0;1920-12-29;5.5;0;0;0;0
1921-01;14.3;1921-01-14;7.4;0;0;0;0
1921-02;12.0;1921-02-02;5.1;1;0;0;0
1921-03;21.0;1921-03-26;13.9;0;0;0;0
1921-04;24.0;1921-04-16;16.6;0;0;0;0
1921-05;30.8;1921-05-21;23.8;0;13;1;0
1921-06;32.8;1921-06-03;23.7;0;13;6;0
1921-07;36.7;1921-07-27;29.1;0;24;11;4
1921-08;37.1;1921-08-11;28.3;0;26;12;2
1921-09;28.9;1921-09-16;21.8;0;8;0;0
1921-10;24.8;1921-10-04;17.4;0;0;0;0
1921-11;14.2;1921-11-06;5.4;7;0;0;0
1921-12;8.8;1921-12-21;2.6;9;0;0;0
1922-01;6.8;1922-01-01;0.2;15;0;0;0
1922-02;5.2;1922-02-04;-1.0;13;0;0;0
1922-03;18.3;1922-03-21;12.2;0;0;0;0
1922-04;23.4;1922-04-30;14.4;0;0;0;0
1922-05;28.8;1922-05-27;21.5;0;7;0;0
1922-06;32.6;1922-06-11;25.5;0;18;1;0
1922-07;35.3;1922-07-12;27.9;0;23;13;1
1922-08;35.0;1922-08-15;27.2;0;21;7;1
1922-09;30.0;1922-09-01;20.6;0;3;1;0
1922-10;21.0;1922-10-06;12.4;0;0;0;0
1922-11;14.0;1922-11-04;6.1;1;0;0;0
1922-12;9.8;1922-12-31;4.5;2;0;0;0
1923-01;7.8;1923-01-02;3.6;8;0;0;0
1923-02;12.2;1923-02-03;4.4;4;0;0;0
1923-03;17.8;1923-03-28;10.6;0;0;0;0
1923-04;23.6;1923-04-13;15.1;0;0;0;0
1923-05;34.0;1923-05-31;24.2;0;14;2;0
1923-06;33.8;1923-06-01;23.0;0;7;1;0
1923-07;35.0;1923-07-16;28.0;0;26;7;1
1923-08;34.0;1923-08-01;27.3;0;24;5;0
1923-09;31.8;1923-09-01;23.5;0;13;3;0
1923-10;26.6;1923-10-02;19.9;0;2;0;0
1923-11;17.6;1923-11-08;12.4;0;0;0;0
1923-12;13.0;1923-12-03;4.5;11;0;0;0
1924-01;5.8;1924-01-21;-1.0;20;0;0;0
1924-02;7.8;1924-02-15;2.3;9;0;0;0
1924-03;18.4;1924-03-25;8.3;1;0;0;0
1924-04;23.8;1924-04-27;14.7;0;0;0;0
1924-05;30.0;1924-05-28;24.1;0;18;1;0
1924-06;31.0;1924-06-02;26.3;0;21;4;0
1924-07;35.4;1924-07-05;27.5;0;23;8;2
1924-08;29.8;1924-08-13;25.3;0;19;0;0
1924-09;29.0;1924-09-25;23.9;0;11;0;0
1924-10;23.9;1924-10-05;16.0;0;0;0;0
1924-11;19.7;1924-11-04;7.4;1;0;0;0
1924-12;13.3;1924-12-04;3.4;8;0;0;0
1925-01;11.6;1925-01-05;3.7;9;0;0;0
1925-02;18.3;1925-02-15;11.2;0;0;0;0
1925-03;20.2;1925-03-27;10.2;0;0;0;0
1925-04;22.9;1925-04-20;17.7;0;0;0;0
1925-05;29.8;1925-05-31;23.4;0;13;0;0
1925-06;30.8;1925-06-01;24.2;0;9;2;0
1925-07;31.8;1925-07-05;27.9;0;27;10;0
1925-08;31.6;1925-08-24;27.0;0;21;2;0
1925-09;27.8;1925-09-02;20.8;0;5;0;0
1925-10;24.7;1925-10-01;16.8;0;0;0;0
1925-11;17.4;1925-11-05;10.2;1;0;0;0
1925-12;12.0;1925-12-30;1.5;14;0;0;0
1926-01;10.6;1926-01-01;3.7;5;0;0;0
1926-02;12.2;1926-02-03;8.5;0;0;0;0
1926-03;24.2;1926-03-30;9.7;0;0;0;0
1926-04;28.2;1926-04-24;19.0;0;1;0;0
1926-05;26.0;1926-05-02;20.6;0;2;0;0
1926-06;30.6;1926-06-13;23.6;0;11;1;0
1926-07;30.4;1926-07-20;25.4;0;20;1;0
1926-08;30.9;1926-08-22;24.5;0;14;1;0
1926-09;29.1;1926-09-07;23.9;0;17;0;0
1926-10;24.6;1926-10-30;18.0;0;0;0;0
1926-11;24.9;1926-11-01;16.7;0;0;0;0
1926-12;10.4;1926-12-02;4.3;5;0;0;0
1927-01;15.0;1927-01-16;6.3;2;0;0;0
1927-02;16.2;1927-02-28;5.8;0;0;0;0
1927-03;21.5;1927-03-22;15.7;0;0;0;0
1927-04;28.6;1927-04-30;17.2;0;2;0;0
1927-05;30.7;1927-05-31;22.0;0;9;1;0
1927-06;36.0;1927-06-03;29.0;0;26;17;3
1927-07;37.8;1927-07-09;30.2;0;28;15;4
1927-08;36.4;1927-08-09;29.6;0;25;17;4
1927-09;32.5;1927-09-23;25.6;0;16;5;0
1927-10;21.6;1927-10-29;17.1;0;0;0;0
1927-11;21.8;1927-11-09;11.2;0;0;0;0
1927-12;7.7;1927-12-07;0.4;10;0;0;0
1928-01;10.2;1928-01-31;2.0;5;0;0;0
1928-02;14.4;1928-02-17;5.6;3;0;0;0
1928-03;20.2;1928-03-31;10.3;0;0;0;0
1928-04;27.5;1928-04-29;18.8;0;2;0;0
1928-05;29.7;1928-05-20;20.3;0;6;0;0
1928-06;35.6;1928-06-11;25.5;0;16;5;2
1928-07;39.2;1928-07-17;32.3;0;31;24;7
1928-08;37.0;1928-08-30;30.0;0;27;15;6
1928-09;34.0;1928-09-09;24.7;0;14;6;0
1928-10;24.9;1928-10-29;17.6;0;0;0;0
1928-11;22.8;1928-11-02;11.8;0;0;0;0
1928-12;12.7;1928-12-12;2.2;8;0;0;0
1929-01;4.6;1929-01-01;-0.1;17;0;0;0
1929-02;6.2;1929-02-26;-4.3;23;0;0;0
1929-03;15.8;1929-03-27;7.8;5;0;0;0
1929-04;24.8;1929-04-30;13.5;0;0;0;0
1929-05;30.1;1929-05-29;24.1;0;15;1;0
1929-06;32.2;1929-06-09;25.5;0;18;5;0
1929-07;35.7;1929-07-24;28.3;0;23;11;2
1929-08;36.2;1929-08-02;29.8;0;28;15;3
1929-09;33.2;1929-09-03;23.9;0;14;7;0
1929-10;27.4;1929-10-06;20.1;0;7;0;0
1929-11;19.0;1929-11-02;11.2;0;0;0;0
1929-12;14.1;1929-12-04;5.7;2;0;0;0
1930-01;11.2;1930-01-28;3.9;7;0;0;0
1930-02;13.8;1930-02-28;7.1;0;0;0;0
1930-03;22.0;1930-03-18;14.7;0;0;0;0
1930-04;27.6;1930-04-26;18.7;0;2;0;0
1930-05;32.4;1930-05-31;21.6;0;8;2;0
1930-06;35.4;1930-06-27;28.8;0;25;14;1
1930-07;35.8;1930-07-24;29.4;0;28;15;2
1930-08;35.0;1930-08-22;27.9;0;25;11;1
1930-09;34.2;1930-09-12;26.2;0;17;7;0
1930-10;23.2;1930-10-09;17.3;0;0;0;0
1930-11;20.0;1930-11-23;13.3;0;0;0;0
1930-12;9.6;1930-12-08;3.5;0;0;0;0
1931-01;11.1;1931-01-04;3.2;6;0;0;0
1931-02;15.0;1931-02-20;5.8;0;0;0;0
1931-03;18.2;1931-03-21;7.9;0;0;0;0
1931-04;21.5;1931-04-26;15.2;0;0;0;0
1931-05;31.2;1931-05-30;25.4;0;18;4;0
1931-06;34.0;1931-06-18;28.1;0;25;10;0
1931-07;37.4;1931-07-15;30.7;0;27;21;5
1931-08;37.4;1931-08-07;28.1;0;23;12;4
1931-09;30.7;1931-09-04;18.4;0;7;1;0
1931-10;24.1;1931-10-07;16.3;0;0;0;0
1931-11;18.2;1931-11-14;9.2;0;0;0;0
1931-12;8.9;1931-12-27;2.7;8;0;0;0
1932-01;5.4;1932-01-04;-0.4;18;0;0;0
1932-02;6.8;1932-02-04;-1.7;20;0;0;0
1932-03;10.4;1932-03-31;3.6;5;0;0;0
1932-04;23.1;1932-04-05;16.0;0;0;0;0
1932-05;30.9;1932-05-22;23.4;0;14;1;0
1932-06;32.4;1932-06-21;24.4;0;12;3;0
1932-07;35.8;1932-07-08;30.2;0;30;17;1
1932-08;34.1;1932-08-02;28.5;0;26;15;0
1932-09;34.0;1932-09-30;28.4;0;24;14;0
1932-10;32.0;1932-10-01;18.5;0;3;1;0
1932-11;14.6;1932-11-05;9.1;0;0;0;0
1932-12;13.6;1932-12-02;3.3;9;0;0;0
1933-01;5.4;1933-01-01;-0.3;14;0;0;0
1933-02;11.4;1933-02-07;5.1;0;0;0;0
1933-03;21.2;1933-03-31;11.9;0;0;0;0
1933-04;22.9;1933-04-30;13.3;0;0;0;0
1933-05;25.2;1933-05-08;20.1;0;1;0;0
1933-06;30.2;1933-06-22;22.6;0;6;1;0
1933-07;36.2;1933-07-29;28.2;0;24;11;2
1933-08;36.8;1933-08-12;27.4;0;19;9;3
1933-09;28.5;1933-09-22;22.9;0;10;0;0
1933-10;26.1;1933-10-01;17.3;0;2;0;0
1933-11;17.0;1933-11-17;10.6;0;0;0;0
1933-12;7.4;1933-12-31;-2.6;22;0;0;0
1934-01;5.6;1934-01-01;0.0;14;0;0;0
1934-02;17.2;1934-02-27;5.1;6;0;0;0
1934-03;22.9;1934-03-26;16.0;0;0;0;0
1934-04;28.0;1934-04-29;20.9;0;11;0;0
1934-05;31.4;1934-05-02;25.8;0;20;3;0
1934-06;33.9;1934-06-26;24.9;0;13;3;0
1934-07;33.8;1934-07-22;27.5;0;25;8;0
1934-08;35.4;1934-08-04;28.8;0;27;11;1
1934-09;27.9;1934-09-25;24.7;0;18;0;0
1934-10;28.8;1934-10-03;18.3;0;6;0;0
1934-11;18.3;1934-11-06;12.1;0;0;0;0
1934-12;14.5;1934-12-16;7.5;0;0;0;0
1935-01;6.2;1935-01-27;-0.9;17;0;0;0
1935-02;14.2;1935-02-28;3.3;7;0;0;0
1935-03;20.8;1935-03-22;9.9;2;0;0;0
1935-04;25.0;1935-04-11;17.0;0;1;0;0
1935-05;29.0;1935-05-27;21.6;0;9;0;0
1935-06;38.8;1935-06-28;28.3;0;23;13;2
1935-07;35.2;1935-07-18;28.5;0;24;11;1
1935-08;36.2;1935-08-14;28.1;0;24;9;1
1935-09;32.1;1935-09-03;24.7;0;17;5;0
1935-10;31.2;1935-10-06;21.7;0;12;1;0
1935-11;18.8;1935-11-01;10.4;0;0;0;0
1935-12;11.6;1935-12-25;6.0;1;0;0;0
1936-01;14.0;1936-01-21;9.5;0;0;0;0
1936-02;15.4;1936-02-29;6.9;2;0;0;0
1936-03;24.0;1936-03-26;15.4;0;0;0;0
1936-04;24.2;1936-04-16;17.5;0;0;0;0
1936-05;29.2;1936-05-31;23.6;0;10;0;0
1936-06;32.0;1936-06-30;26.2;0;18;9;0
1936-07;38.2;1936-07-29;31.2;0;28;22;4
1936-08;31.2;1936-08-20;25.9;0;21;2;0
1936-09;31.2;1936-09-03;22.5;0;13;2;0
1936-10;22.8;1936-10-18;11.8;0;0;0;0
1936-11;18.2;1936-11-09;8.6;6;0;0;0
1936-12;10.7;1936-12-15;3.7;5;0;0;0
1937-01;9.1;1937-01-04;1.3;13;0;0;0
1937-02;17.4;1937-02-28;6.1;0;0;0;0
1937-03;22.0;1937-03-20;13.7;0;0;0;0
1937-04;20.0;1937-04-15;15.6;0;0;0;0
1937-05;32.2;1937-05-21;25.2;0;17;1;0
1937-06;34.0;1937-06-11;27.3;0;21;7;0
1937-07;32.4;1937-07-24;27.5;0;24;11;0
1937-08;33.1;1937-08-14;26.0;0;19;6;0
1937-09;31.0;1937-09-19;25.5;0;19;1;0
1937-10;24.6;1937-10-03;17.9;0;0;0;0
1937-11;19.8;1937-11-02;10.1;0;0;0;0
1937-12;12.4;1937-12-10;4.3;9;0;0;0
1938-01;9.4;1938-01-26;2.6;9;0;0;0
1938-02;11.6;1938-02-28;6.4;0;0;0;0
1938-03;24.4;1938-03-22;14.8;0;0;0;0
1938-04;25.2;1938-04-03;14.5;0;1;0;0
1938-05;29.4;1938-05-17;20.6;0;7;0;0
1938-06;37.0;1938-06-30;28.8;0;24;12;4
1938-07;36.2;1938-07-09;28.8;0;27;13;2
1938-08;36.0;1938-08-03;27.1;0;21;10;4
1938-09;30.3;1938-09-10;22.4;0;6;1;0
1938-10;25.6;1938-10-04;18.2;0;3;0;0
1938-11;16.4;1938-11-08;11.2;0;0;0;0
1938-12;14.6;1938-12-02;2.3;11;0;0;0
1939-01;15.3;1939-01-19;4.6;4;0;0;0
1939-02;14.2;1939-02-12;7.1;0;0;0;0
1939-03;15.5;1939-03-27;8.0;0;0;0;0
1939-04;30.2;1939-04-08;21.2;0;8;1;0
1939-05;27.6;1939-05-19;21.4;0;5;0;0
1939-06;31.6;1939-06-30;26.5;0;23;6;0
1939-07;38.2;1939-07-22;30.1;0;28;17;6
1939-08;37.3;1939-08-06;27.9;0;24;9;3
1939-09;31.5;1939-09-13;23.1;0;14;3;0
1939-10;27.0;1939-10-17;15.0;0;4;0;0
1939-11;16.3;1939-11-10;9.1;0;0;0;0
1939-12;13.2;1939-12-02;3.5;6;0;0;0
1940-01;2.2;1940-01-23;-4.5;27;0;0;0
1940-02;7.6;1940-02-25;-1.0;14;0;0;0
1940-03;17.8;1940-03-26;6.8;3;0;0;0
1940-04;26.6;1940-04-25;16.7;0;6;0;0
1940-05;28.8;1940-05-27;19.3;0;7;0;0
1940-06;30.3;1940-06-16;23.9;0;13;2;0
1940-07;33.1;1940-07-08;26.6;0;23;5;0
1940-08;31.6;1940-08-11;22.9;0;9;2;0
1940-09;28.4;1940-09-24;22.7;0;11;0;0
1940-10;26.0;1940-10-03;17.0;0;2;0;0
1940-11;17.6;1940-11-15;11.7;0;0;0;0
1940-12;6.5;1940-12-08;-2.3;19;0;0;0
1941-01;9.5;1941-01-25;1.0;15;0;0;0
1941-02;13.5;1941-02-18;6.7;1;0;0;0
1941-03;20.7;1941-03-28;10.9;0;0;0;0
1941-04;27.4;1941-04-06;15.9;0;2;0;0
1941-05;28.2;1941-05-28;19.2;0;5;0;0
1941-06;31.2;1941-06-26;24.1;0;13;2;0
1941-07;33.5;1941-07-14;26.2;0;18;3;0
1941-08;34.2;1941-08-17;26.4;0;19;6;0
1941-09;27.0;1941-09-07;19.5;0;2;0;0
1941-10;26.0;1941-10-05;15.3;0;1;0;0
1941-11;13.2;1941-11-04;5.5;4;0;0;0
1941-12;13.0;1941-12-17;4.2;7;0;0;0
1942-01;6.1;1942-01-06;-5.8;27;0;0;0
1942-02;7.8;1942-02-25;-0.1;17;0;0;0
1942-03;19.6;1942-03-28;6.3;1;0;0;0
1942-04;19.5;1942-04-21;14.2;0;0;0;0
1942-05;31.2;1942-05-29;22.0;0;9;1;0
